S/NO.,ENTRYDATETIME,IU,CASHCARD,VEHICLE,CARDTYPE,AMOUNT,EXITDATETIME
4290,2022-06-27 09:13:00,C13473880953,0,,Season         ,$0.00 ,2022-06-27 11:57:00
4291,2022-06-27 09:24:00,C13388543152,1.11E+15,,Hourly         ,$0.56 ,2022-06-27 09:38:00
4293,2022-06-27 09:39:00,C13565700094,0,,Season         ,$0.00 ,2022-06-27 18:31:00
4294,2022-06-27 09:42:00,C13473500827,0,,Season         ,$0.00 ,2022-06-27 18:20:00
4295,2022-06-27 09:43:00,C13470823380,0,,Season         ,$0.00 ,2022-06-27 15:53:00
4296,2022-06-27 09:43:00,C13473980909,1.01E+15,,Hourly         ,$0.64 ,2022-06-27 09:58:00
4297,2022-06-27 09:44:00,C13566060233,1.11E+15,,Hourly         ,$0.56 ,2022-06-27 09:58:00
4298,2022-06-27 09:45:00,C13474839968,0,,Season         ,$0.00 ,2022-06-27 17:46:00
4300,2022-06-27 09:50:00,C13472597213,1.11E+15,,Hourly         ,$2.00 ,2022-06-27 10:40:00
4305,2022-06-27 10:41:00,C13472715238,0,,Hourly         ,$0.00 ,2022-06-27 10:50:00
4307,2022-06-27 10:50:00,C13475611210,0,,Hourly         ,$0.00 ,2022-06-27 17:37:00
4308,2022-06-27 10:54:00,C13474752337,0,,Season         ,$0.00 ,2022-06-27 15:46:00
4310,2022-06-27 11:49:00,C13388035042,1.11E+15,,Hourly         ,$0.65 ,2022-06-27 12:01:00
4311,2022-06-27 11:52:00,C13388060593,1.11E+15,,Hourly         ,$0.65 ,2022-06-27 12:04:00
4316,2022-06-27 12:02:00,C13471344302,0,,Hourly         ,$0.00 ,2022-06-27 12:03:00
4321,2022-06-27 12:26:00,C13475196244,1.11E+15,,Hourly         ,$4.05 ,2022-06-27 13:47:00
4324,2022-06-27 12:33:00,C13473730417,1.11E+15,,Hourly         ,$13.35 ,2022-06-27 17:44:00
4325,2022-06-27 12:34:00,C13473532757,0,,Season         ,$0.00 ,2022-06-27 13:53:00
4327,2022-06-27 12:42:00,C13475442300,1.11E+15,,Hourly         ,$6.54 ,2022-06-27 15:06:00
4328,2022-06-27 12:45:00,C13566383120,1.11E+15,,Hourly         ,$6.43 ,2022-06-27 15:07:00
4329,2022-06-27 12:50:00,C13473880953,0,,Season         ,$0.00 ,2022-06-27 16:18:00
4334,2022-06-27 13:42:00,C13475543989,1.11E+15,,Hourly         ,$4.06 ,2022-06-27 15:18:00
4335,2022-06-27 13:45:00,C13472983023,0,,Season         ,$0.00 ,2022-06-27 16:49:00
4338,2022-06-27 14:25:00,C13566091244,0,,Season         ,$0.00 ,2022-06-27 17:12:00
4339,2022-06-27 14:29:00,C13475514638,0,,Season         ,$0.00 ,2022-06-27 17:58:00
4342,2022-06-27 15:05:00,C13473964165,1.11E+15,,Hourly         ,$3.68 ,2022-06-27 16:37:00
4345,2022-06-27 15:07:00,C13473037723,1.11E+15,,Hourly         ,$2.68 ,2022-06-27 16:14:00
4347,2022-06-27 15:31:00,C13471600233,1.11E+15,,Hourly         ,$5.92 ,2022-06-27 17:59:00
4348,2022-06-27 15:36:00,C13474115362,1.11E+15,,Hourly         ,$8.76 ,2022-06-27 18:05:00
4355,2022-06-27 16:18:00,C13388616743,1.11E+15,,Hourly         ,$1.96 ,2022-06-27 17:07:00
4366,2022-06-27 17:35:00,C13471279663,0,,Hourly         ,$0.00 ,2022-06-27 17:42:00
4377,2022-06-27 17:51:00,C13472299008,0,,Season         ,$0.00 ,2022-06-27 18:00:00
4385,2022-06-27 18:01:00,C13472694076,1.11E+15,,Hourly         ,$3.00 ,2022-06-27 18:25:00
4387,2022-06-27 18:04:00,C13566297280,1.11E+15,,Hourly         ,$3.00 ,2022-06-27 19:17:00
4399,2022-06-27 18:50:00,C13470836078,1.11E+15,,Hourly         ,$3.00 ,2022-06-27 23:17:00
4400,2022-06-27 19:16:00,C13471162126,1.11E+15,,Hourly         ,$3.00 ,2022-06-27 21:35:00
4403,2022-06-27 19:29:00,C13473317834,1.11E+15,,Hourly         ,$3.00 ,2022-06-27 20:20:00
4409,2022-06-28 06:33:00,C13566613957,0,,Season         ,$0.00 ,2022-06-28 17:14:00
4410,2022-06-28 07:20:00,C13565903053,0,,Season         ,$0.00 ,2022-06-28 17:08:00
4411,2022-06-28 07:27:00,C13471757166,0,,Season         ,$0.00 ,2022-06-28 16:42:00
4412,2022-06-28 07:37:00,C13474667840,0,,Season         ,$0.00 ,2022-06-28 17:52:00
4413,2022-06-28 07:41:00,C13475420908,0,,Season         ,$0.00 ,2022-06-28 15:03:00
4414,2022-06-28 07:42:00,C13473597394,0,,Hourly         ,$0.00 ,2022-06-28 16:54:00
4415,2022-06-28 07:47:00,C13475529561,0,,Season         ,$0.00 ,2022-06-28 17:48:00
4416,2022-06-28 07:49:00,C13475104116,0,,Season         ,$0.00 ,2022-06-28 17:24:00
4417,2022-06-28 07:51:00,C13468343612,0,,Season         ,$0.00 ,2022-06-28 20:38:00
4418,2022-06-28 07:53:00,C13566352539,0,,Season         ,$0.00 ,2022-06-28 16:26:00
4420,2022-06-28 07:57:00,C13475456517,0,,Hourly         ,$0.00 ,2022-06-28 17:18:00
4419,2022-06-28 07:57:00,C13471728958,0,,               ,$0.00 ,2022-06-28 16:46:00
4421,2022-06-28 08:01:00,C13472814929,0,,Season         ,$0.00 ,2022-06-28 17:49:00
4422,2022-06-28 08:05:00,C13475660308,0,,               ,$0.00 ,2022-06-28 17:30:00
4423,2022-06-28 08:05:00,C13470818099,0,,Season         ,$0.00 ,2022-06-28 11:04:00
4424,2022-06-28 08:06:00,C13565816759,0,,Season         ,$0.00 ,2022-06-28 18:16:00
4425,2022-06-28 08:07:00,C13471356018,1.11E+15,,               ,$6.94 ,2022-06-28 11:59:00
4426,2022-06-28 08:11:00,C13472990276,0,,Season         ,$0.00 ,2022-06-28 17:51:00
4427,2022-06-28 08:11:00,C13566293767,0,,Season         ,$0.00 ,2022-06-28 20:10:00
4428,2022-06-28 08:15:00,C13374701517,0,,               ,$0.00 ,2022-06-28 16:38:00
4429,2022-06-28 08:18:00,C13059645510,1.11E+15,,Hourly         ,$1.50 ,2022-06-28 17:41:00
4430,2022-06-28 08:19:00,C13470177926,0,,Hourly         ,$0.00 ,2022-06-28 17:29:00
4431,2022-06-28 08:22:00,C13566348834,0,,               ,$0.00 ,2022-06-28 20:04:00
4432,2022-06-28 08:26:00,C13475012731,0,,Season         ,$0.00 ,2022-06-28 17:43:00
4433,2022-06-28 08:29:00,C13472444959,0,,Season         ,$0.00 ,2022-06-28 20:05:00
4434,2022-06-28 08:32:00,C13473144081,0,,Season         ,$0.00 ,2022-06-28 18:54:00
4435,2022-06-28 08:34:00,C13060101272,0,,Season         ,$0.00 ,2022-06-28 12:38:00
4436,2022-06-28 08:42:00,C13474648173,0,,Season         ,$0.00 ,2022-06-28 18:30:00
4437,2022-06-28 08:46:00,C13475026805,0,,Season         ,$0.00 ,2022-06-28 17:23:00
4438,2022-06-28 08:47:00,C13471054099,0,,Season         ,$0.00 ,2022-06-28 14:17:00
4439,2022-06-28 08:50:00,C13474752337,0,,Season         ,$0.00 ,2022-06-28 17:45:00
4440,2022-06-28 08:51:00,C13469870746,0,,Hourly         ,$0.00 ,2022-06-28 18:37:00
4441,2022-06-28 08:52:00,C13474017112,0,,Season         ,$0.00 ,2022-06-28 18:09:00
4442,2022-06-28 08:54:00,C13473210056,0,,Season         ,$0.00 ,2022-06-28 11:53:00
4443,2022-06-28 08:57:00,C13472456098,0,,Season         ,$0.00 ,2022-06-28 17:59:00
4444,2022-06-28 08:58:00,C13474577908,0,,Season         ,$0.00 ,2022-06-28 18:06:00
4445,2022-06-28 09:00:00,C13474437302,0,,Season         ,$0.00 ,2022-06-28 12:09:00
4446,2022-06-28 09:00:00,C13473880953,0,,Season         ,$0.00 ,2022-06-28 16:43:00
4447,2022-06-28 09:00:00,C13566091244,0,,Season         ,$0.00 ,2022-06-28 11:11:00
4448,2022-06-28 09:02:00,C13474648693,0,,Hourly         ,$0.00 ,2022-06-28 17:43:00
4449,2022-06-28 09:03:00,C13475611210,0,,Season         ,$0.00 ,2022-06-28 13:01:00
4450,2022-06-28 09:07:00,C13472299008,0,,Season         ,$0.00 ,2022-06-28 20:38:00
4451,2022-06-28 09:08:00,C13470041973,0,,Season         ,$0.00 ,2022-06-28 17:55:00
4452,2022-06-28 09:09:00,C13473183368,0,,Season         ,$0.00 ,2022-06-28 18:43:00
4453,2022-06-28 09:10:00,C13471671086,0,,Hourly         ,$0.00 ,2022-06-28 16:57:00
4454,2022-06-28 09:13:00,C13475514638,0,,Season         ,$0.00 ,2022-06-28 12:58:00
4455,2022-06-28 09:13:00,C13474772119,0,,Season         ,$0.00 ,2022-06-28 19:00:00
4456,2022-06-28 09:18:00,C13566533264,0,,Season         ,$0.00 ,2022-06-28 18:13:00
4457,2022-06-28 09:20:00,C13475378787,0,,Season         ,$0.00 ,2022-06-28 17:11:00
4459,2022-06-28 09:23:00,C13475196244,1.11E+15,,Hourly         ,$3.08 ,2022-06-28 10:40:00
4458,2022-06-28 09:23:00,C13565808591,0,,Season         ,$0.00 ,2022-06-28 11:36:00
4460,2022-06-28 09:27:00,C13473275430,0,,Season         ,$0.00 ,2022-06-28 18:20:00
4461,2022-06-28 09:43:00,C13474839968,0,,Season         ,$0.00 ,2022-06-28 12:38:00
4462,2022-06-28 09:43:00,C13566530418,0,,Season         ,$0.00 ,2022-06-28 13:29:00
4463,2022-06-28 09:45:00,C13471867179,1.11E+15,,Hourly         ,$14.08 ,2022-06-28 14:51:00
4464,2022-06-28 09:46:00,C13470688219,0,,Season         ,$0.00 ,2022-06-28 16:50:00
4465,2022-06-28 09:58:00,C13473145013,1.11E+15,,Hourly         ,$4.88 ,2022-06-28 11:47:00
4466,2022-06-28 10:01:00,C13472696212,1.11E+15,,Hourly         ,$1.32 ,2022-06-28 10:33:00
4467,2022-06-28 10:04:00,C13473500827,0,,Season         ,$0.00 ,2022-06-28 18:27:00
4470,2022-06-28 10:58:00,C13389023846,0,,Hourly         ,$0.00 ,2022-06-28 11:04:00
4471,2022-06-28 11:02:00,C13388459572,1.11E+15,,Hourly         ,$2.05 ,2022-06-28 11:43:00
4475,2022-06-28 11:18:00,C13565909026,0,,Season         ,$0.00 ,2022-06-28 14:42:00
4476,2022-06-28 11:25:00,C13474031805,0,,Season         ,$0.00 ,2022-06-28 18:14:00
4479,2022-06-28 11:45:00,C13474976901,1.11E+15,,Hourly         ,$19.35 ,2022-06-28 19:32:00
4482,2022-06-28 11:57:00,C13473730417,1.11E+15,,Hourly         ,$14.87 ,2022-06-28 17:37:00
4484,2022-06-28 12:05:00,C13388415616,1.11E+15,,Hourly         ,$0.75 ,2022-06-28 12:20:00
4486,2022-06-28 12:15:00,C13566091244,0,,Season         ,$0.00 ,2022-06-28 18:20:00
4488,2022-06-28 12:29:00,C13474503499,0,,Season         ,$0.00 ,2022-06-28 12:57:00
4491,2022-06-28 12:51:00,C13566388568,1.11E+15,,Hourly         ,$5.45 ,2022-06-28 14:49:00
4495,2022-06-28 13:18:00,C13473210056,0,,Season         ,$0.00 ,2022-06-28 20:31:00
4496,2022-06-28 13:23:00,C13471891516,0,,Season         ,$0.00 ,2022-06-28 18:32:00
4498,2022-06-28 13:36:00,C13566474525,0,,Season         ,$0.00 ,2022-06-28 15:31:00
4499,2022-06-28 13:39:00,C13388589838,1.11E+15,,Hourly         ,$3.01 ,2022-06-28 14:48:00
4500,2022-06-28 13:40:00,C13467774312,1.11E+15,,Hourly         ,$6.92 ,2022-06-28 16:27:00
4501,2022-06-28 13:56:00,C13475514638,0,,Season         ,$0.00 ,2022-06-28 16:22:00
4502,2022-06-28 14:11:00,C13468670065,1.11E+15,,Hourly         ,$1.00 ,2022-06-28 14:36:00
4503,2022-06-28 14:14:00,C13474571374,0,,Hourly         ,$0.00 ,2022-06-28 14:16:00
4506,2022-06-28 14:27:00,C13565700094,0,,Season         ,$0.00 ,2022-06-28 21:03:00
4507,2022-06-28 14:33:00,C13473857813,1.11E+15,,Hourly         ,$0.48 ,2022-06-28 14:44:00
4510,2022-06-28 14:43:00,C13470058589,1.11E+15,,Hourly         ,$3.00 ,2022-06-28 15:58:00
4514,2022-06-28 14:50:00,C13475227982,1.11E+15,,Hourly         ,$1.88 ,2022-06-28 15:36:00
4520,2022-06-28 16:00:00,C13475611210,0,,Season         ,$0.00 ,2022-06-28 17:40:00
4521,2022-06-28 16:21:00,C13472281303,1.11E+15,,Hourly         ,$3.12 ,2022-06-28 17:38:00
4523,2022-06-28 16:25:00,C13472056219,1.11E+15,,Hourly         ,$2.16 ,2022-06-28 17:18:00
4533,2022-06-28 16:59:00,C13473597394,1.11E+15,,Hourly         ,$1.64 ,2022-06-28 17:40:00
4541,2022-06-28 17:26:00,C13470243670,1.11E+15,,Hourly         ,$4.36 ,2022-06-28 23:17:00
4542,2022-06-28 17:27:00,C13470986483,1.11E+15,,Hourly         ,$4.32 ,2022-06-28 18:41:00
4558,2022-06-28 17:57:00,C13566451489,1.11E+15,,Hourly         ,$3.12 ,2022-06-28 18:44:00
4567,2022-06-28 18:20:00,C13473200544,1.11E+15,,Hourly         ,$3.00 ,2022-06-28 22:30:00
4569,2022-06-28 18:29:00,C13472173750,1.00E+15,,Hourly         ,$3.00 ,2022-06-28 21:15:00
4575,2022-06-28 18:44:00,C13472288747,1.11E+15,,Hourly         ,$3.00 ,2022-06-28 21:44:00
4577,2022-06-28 18:49:00,C13471880872,1.11E+15,,Hourly         ,$3.00 ,2022-06-28 21:16:00
4579,2022-06-28 19:00:00,C13467173771,1.11E+15,,Hourly         ,$3.00 ,2022-06-28 22:56:00
4581,2022-06-28 19:04:00,C13474240539,1.11E+15,,Hourly         ,$3.00 ,2022-06-28 21:30:00
4582,2022-06-28 19:07:00,C13470179804,1.11E+15,,Hourly         ,$3.00 ,2022-06-28 22:10:00
4586,2022-06-28 20:06:00,C13566197949,1.11E+15,,Hourly         ,$3.00 ,2022-06-28 22:06:00
4601,2022-06-29 06:52:00,C13566613957,0,,Season         ,$0.00 ,2022-06-29 19:52:00
4602,2022-06-29 07:01:00,C13566121918,0,,Season         ,$0.00 ,2022-06-29 17:14:00
4603,2022-06-29 07:30:00,C13475420908,0,,Season         ,$0.00 ,2022-06-29 18:54:00
4604,2022-06-29 07:34:00,C13471891516,0,,Season         ,$0.00 ,2022-06-29 19:07:00
4605,2022-06-29 07:39:00,C13566474525,0,,Season         ,$0.00 ,2022-06-29 17:57:00
4606,2022-06-29 07:45:00,C13475529561,0,,Season         ,$0.00 ,2022-06-29 17:34:00
4607,2022-06-29 07:49:00,C13471728958,0,,               ,$0.00 ,2022-06-29 17:08:00
4608,2022-06-29 07:52:00,C13566352539,0,,Season         ,$0.00 ,2022-06-29 18:04:00
4609,2022-06-29 07:55:00,C13472814929,0,,Season         ,$0.00 ,2022-06-29 17:51:00
4610,2022-06-29 08:00:00,C13468051791,1.11E+15,,Hourly         ,$4.92 ,2022-06-29 10:02:00
4611,2022-06-29 08:02:00,C13475456517,0,,Hourly         ,$0.00 ,2022-06-29 17:16:00
4612,2022-06-29 08:07:00,C13472907504,0,,Season         ,$0.00 ,2022-06-29 18:24:00
4613,2022-06-29 08:08:00,C13468343612,0,,Season         ,$0.00 ,2022-06-29 08:12:00
4614,2022-06-29 08:10:00,C13566293767,0,,Season         ,$0.00 ,2022-06-29 20:36:00
4616,2022-06-29 08:14:00,C13059645510,1.11E+15,,Hourly         ,$1.50 ,2022-06-29 17:56:00
4617,2022-06-29 08:16:00,C13565788362,0,,Season         ,$0.00 ,2022-06-29 17:47:00
4618,2022-06-29 08:16:00,C13473066326,1.11E+15,,               ,$7.36 ,2022-06-29 12:18:00
4619,2022-06-29 08:17:00,C13471315897,1.11E+15,,               ,$1.90 ,2022-06-29 09:24:00
4620,2022-06-29 08:23:00,C13474987914,0,,Season         ,$0.00 ,2022-06-29 15:09:00
4621,2022-06-29 08:28:00,C13472444959,0,,Season         ,$0.00 ,2022-06-29 17:49:00
4622,2022-06-29 08:29:00,C13472281179,0,,Season         ,$0.00 ,2022-06-29 18:41:00
4624,2022-06-29 08:36:00,C13473144081,0,,Season         ,$0.00 ,2022-06-29 19:44:00
4623,2022-06-29 08:36:00,C13469870746,0,,Hourly         ,$0.00 ,2022-06-29 19:07:00
4625,2022-06-29 08:38:00,C13566348834,0,,Hourly         ,$0.00 ,2022-06-29 21:14:00
4626,2022-06-29 08:38:00,C13471773724,0,,Hourly         ,$0.00 ,2022-06-29 18:29:00
4627,2022-06-29 08:39:00,C13472456098,0,,Season         ,$0.00 ,2022-06-29 17:58:00
4628,2022-06-29 08:46:00,C13473275430,0,,Season         ,$0.00 ,2022-06-29 18:25:00
4629,2022-06-29 08:46:00,C13471054099,0,,Season         ,$0.00 ,2022-06-29 09:51:00
4630,2022-06-29 08:49:00,C13474821932,0,,Season         ,$0.00 ,2022-06-29 18:06:00
4631,2022-06-29 08:55:00,C13475611210,0,,Season         ,$0.00 ,2022-06-29 17:13:00
4632,2022-06-29 08:59:00,C13474017112,0,,Season         ,$0.00 ,2022-06-29 18:50:00
4633,2022-06-29 09:00:00,C13472983023,0,,Season         ,$0.00 ,2022-06-29 16:21:00
4634,2022-06-29 09:03:00,C13473134123,0,,Season         ,$0.00 ,2022-06-29 20:05:00
4635,2022-06-29 09:03:00,C13473183368,0,,Season         ,$0.00 ,2022-06-29 18:27:00
4636,2022-06-29 09:07:00,C13471991225,1.00E+15,,Hourly         ,$0.56 ,2022-06-29 09:20:00
4637,2022-06-29 09:07:00,C13472504781,0,,Hourly         ,$0.00 ,2022-06-29 18:19:00
4638,2022-06-29 09:08:00,C13474693365,0,,Season         ,$0.00 ,2022-06-29 11:43:00
4639,2022-06-29 09:09:00,C13475543687,1.11E+15,,Hourly         ,$8.54 ,2022-06-29 12:21:00
4640,2022-06-29 09:12:00,C13475453042,0,,Hourly         ,$0.00 ,2022-06-29 18:45:00
4641,2022-06-29 09:17:00,C13566091244,0,,Season         ,$0.00 ,2022-06-29 10:51:00
4642,2022-06-29 09:19:00,C13565859601,1.11E+15,,               ,$17.95 ,2022-06-29 19:19:00
4644,2022-06-29 09:21:00,C13565808591,0,,Season         ,$0.00 ,2022-06-29 11:08:00
4645,2022-06-29 09:22:00,C13470041973,0,,Season         ,$0.00 ,2022-06-29 17:29:00
4646,2022-06-29 09:23:00,C13474839968,0,,Season         ,$0.00 ,2022-06-29 16:23:00
4648,2022-06-29 09:37:00,C13565816759,0,,Season         ,$0.00 ,2022-06-29 18:12:00
4649,2022-06-29 09:37:00,C13474802710,0,,Season         ,$0.00 ,2022-06-29 19:10:00
4650,2022-06-29 09:39:00,C13473417907,1.11E+15,,Hourly         ,$24.84 ,2022-06-29 18:15:00
4652,2022-06-29 09:55:00,C13389023846,1.11E+15,,Hourly         ,$3.10 ,2022-06-29 11:09:00
4653,2022-06-29 09:57:00,C13474667840,0,,Season         ,$0.00 ,2022-06-29 14:10:00
4656,2022-06-29 10:59:00,C13388754526,1.11E+15,,Hourly         ,$0.79 ,2022-06-29 11:14:00
4657,2022-06-29 11:04:00,C13474902039,1.11E+15,,Hourly         ,$10.28 ,2022-06-29 14:36:00
4661,2022-06-29 11:27:00,C13470431465,1.11E+15,,Hourly         ,$5.55 ,2022-06-29 13:18:00
4662,2022-06-29 11:36:00,C13389023846,0,,Hourly         ,$0.00 ,2022-06-29 11:41:00
4663,2022-06-29 11:38:00,C13468266903,0,,Hourly         ,$0.00 ,2022-06-29 11:40:00
4666,2022-06-29 11:42:00,C13471356670,1.11E+15,,Hourly         ,$3.25 ,2022-06-29 12:47:00
4668,2022-06-29 11:47:00,C13566258515,1.11E+15,,Hourly         ,$4.45 ,2022-06-29 13:15:00
4669,2022-06-29 11:50:00,C13475378787,0,,Season         ,$0.00 ,2022-06-29 12:59:00
4670,2022-06-29 11:52:00,C13388751514,1.11E+15,,Hourly         ,$0.85 ,2022-06-29 12:09:00
4671,2022-06-29 11:53:00,C13473459744,0,,Season         ,$0.00 ,2022-06-29 12:44:00
4672,2022-06-29 11:57:00,C13388258948,1.11E+15,,Hourly         ,$4.20 ,2022-06-29 13:20:00
4674,2022-06-29 12:12:00,C13388821680,1.11E+15,,Hourly         ,$5.80 ,2022-06-29 14:09:00
4676,2022-06-29 12:20:00,C13473730417,1.11E+15,,Hourly         ,$11.04 ,2022-06-29 16:30:00
4678,2022-06-29 12:30:00,C13471422520,1.11E+15,,Hourly         ,$3.10 ,2022-06-29 13:32:00
4680,2022-06-29 12:44:00,C13473210056,0,,Season         ,$0.00 ,2022-06-29 17:35:00
4682,2022-06-29 12:56:00,C13473875148,0,,Season         ,$0.00 ,2022-06-29 16:06:00
4684,2022-06-29 13:01:00,C13388230270,1.11E+15,,Hourly         ,$3.27 ,2022-06-29 14:07:00
4687,2022-06-29 13:19:00,C13473183350,1.11E+15,,Hourly         ,$2.81 ,2022-06-29 14:18:00
4689,2022-06-29 13:22:00,C13469282487,1.11E+15,,Hourly         ,$5.30 ,2022-06-29 15:24:00
4690,2022-06-29 13:29:00,C13566091244,0,,Season         ,$0.00 ,2022-06-29 18:38:00
4691,2022-06-29 13:31:00,C13472875735,1.11E+15,,Hourly         ,$4.93 ,2022-06-29 15:26:00
4693,2022-06-29 13:33:00,C13388751514,1.11E+15,,Hourly         ,$7.71 ,2022-06-29 16:38:00
4694,2022-06-29 13:38:00,C13474693365,0,,Season         ,$0.00 ,2022-06-29 18:30:00
4695,2022-06-29 14:02:00,C13475543989,1.11E+15,,Hourly         ,$1.56 ,2022-06-29 14:41:00
4698,2022-06-29 14:09:00,C13475206251,1.11E+15,,Hourly         ,$0.72 ,2022-06-29 14:27:00
4700,2022-06-29 14:16:00,C13472772254,1.11E+15,,Hourly         ,$1.20 ,2022-06-29 14:46:00
4704,2022-06-29 14:39:00,C13471356018,1.11E+15,,               ,$7.73 ,2022-06-29 19:55:00
4707,2022-06-29 14:52:00,C13470662606,1.11E+15,,Hourly         ,$0.48 ,2022-06-29 15:04:00
4708,2022-06-29 14:54:00,C13472654930,1.00E+15,,Hourly         ,$2.72 ,2022-06-29 16:02:00
4713,2022-06-29 15:37:00,C13473037723,1.11E+15,,Hourly         ,$8.72 ,2022-06-29 20:32:00
4714,2022-06-29 15:51:00,C13470274797,1.11E+15,,Hourly         ,$1.52 ,2022-06-29 16:29:00
4717,2022-06-29 16:06:00,C13474667840,0,,Season         ,$0.00 ,2022-06-29 20:07:00
4722,2022-06-29 16:31:00,C13389023846,0,,Hourly         ,$0.00 ,2022-06-29 16:34:00
4725,2022-06-29 16:57:00,C13470243670,1.11E+15,,Hourly         ,$5.52 ,2022-06-29 22:03:00
4726,2022-06-29 16:58:00,C13468343612,0,,Season         ,$0.00 ,2022-06-29 17:06:00
4735,2022-06-29 17:36:00,C13472910268,0,,Hourly         ,$0.00 ,2022-06-29 17:40:00
4736,2022-06-29 17:38:00,C13470650172,0,,Season         ,$0.00 ,2022-06-30 07:34:00
4737,2022-06-29 17:39:00,C13060912931,1.11E+15,,Hourly         ,$1.50 ,2022-06-29 22:45:00
4745,2022-06-29 18:03:00,C13471054099,0,,Season         ,$0.00 ,2022-06-29 18:35:00
4751,2022-06-29 18:20:00,C13472450116,0,,Season         ,$0.00 ,2022-06-29 18:35:00
4761,2022-06-29 18:44:00,C13471258139,1.11E+15,,Hourly         ,$3.00 ,2022-06-29 22:44:00
4763,2022-06-29 18:49:00,C13472288747,1.11E+15,,Hourly         ,$3.00 ,2022-06-29 21:44:00
4765,2022-06-29 18:51:00,C13373149906,1.11E+15,,Hourly         ,$3.00 ,2022-06-29 22:13:00
4767,2022-06-29 19:03:00,C13473107847,1.11E+15,,Hourly         ,$3.00 ,2022-06-29 20:33:00
4770,2022-06-29 19:09:00,C13471684909,1.11E+15,,Hourly         ,$3.00 ,2022-06-29 23:28:00
4773,2022-06-29 19:20:00,C13469426960,1.11E+15,,Hourly         ,$3.00 ,2022-06-29 22:11:00
4775,2022-06-29 19:49:00,C13473783042,1.11E+15,,Hourly         ,$3.00 ,2022-06-29 23:50:00
4777,2022-06-29 19:53:00,C13474611625,1.11E+15,,Hourly         ,$3.00 ,2022-06-29 23:22:00
4778,2022-06-29 19:54:00,C13473217622,1.11E+15,,Hourly         ,$3.00 ,2022-06-29 22:58:00
4781,2022-06-29 20:06:00,C13474601064,0,,Season         ,$0.00 ,2022-06-29 20:14:00
4787,2022-06-29 20:39:00,C13471867856,1.11E+15,,Hourly         ,$3.00 ,2022-06-29 21:57:00
4788,2022-06-29 20:53:00,C13566536424,1.11E+15,,Hourly         ,$3.00 ,2022-06-29 22:24:00
4802,2022-06-30 06:53:00,C13566613957,0,,Season         ,$0.00 ,2022-06-30 15:42:00
4803,2022-06-30 07:16:00,C13566121918,0,,Season         ,$0.00 ,2022-06-30 17:19:00
4804,2022-06-30 07:29:00,C13471757166,0,,Season         ,$0.00 ,2022-06-30 17:40:00
4805,2022-06-30 07:30:00,C13473459744,0,,Season         ,$0.00 ,2022-06-30 21:50:00
4806,2022-06-30 07:32:00,C13475420908,0,,Season         ,$0.00 ,2022-06-30 18:52:00
4808,2022-06-30 07:38:00,C13471891516,0,,Season         ,$0.00 ,2022-06-30 17:59:00
4809,2022-06-30 07:52:00,C13475514638,0,,Season         ,$0.00 ,2022-06-30 17:53:00
4810,2022-06-30 07:58:00,C13475529561,0,,Season         ,$0.00 ,2022-06-30 17:56:00
4811,2022-06-30 07:59:00,C13566352539,0,,Season         ,$0.00 ,2022-06-30 18:13:00
4812,2022-06-30 07:59:00,C13474987914,0,,Season         ,$0.00 ,2022-06-30 14:19:00
4813,2022-06-30 08:12:00,C13565788362,0,,Season         ,$0.00 ,2022-06-30 12:47:00
4814,2022-06-30 08:12:00,C13473816851,0,,Season         ,$0.00 ,2022-06-30 17:55:00
4815,2022-06-30 08:14:00,C13059645510,1.11E+15,,Hourly         ,$1.50 ,2022-06-30 17:43:00
4816,2022-06-30 08:15:00,C13471724785,0,,Season         ,$0.00 ,2022-06-30 17:20:00
4817,2022-06-30 08:15:00,C13566293767,0,,Season         ,$0.00 ,2022-06-30 19:14:00
4818,2022-06-30 08:18:00,C13374832221,0,,Hourly         ,$0.00 ,2022-06-30 17:32:00
4819,2022-06-30 08:21:00,C13472907504,0,,Season         ,$0.00 ,2022-06-30 18:12:00
4820,2022-06-30 08:26:00,C13472990276,0,,Season         ,$0.00 ,2022-06-30 17:52:00
4821,2022-06-30 08:27:00,C13566162708,1.11E+15,,               ,$5.75 ,2022-06-30 11:41:00
4822,2022-06-30 08:28:00,C13475012731,0,,Season         ,$0.00 ,2022-06-30 16:01:00
4823,2022-06-30 08:30:00,C13472444959,0,,Season         ,$0.00 ,2022-06-30 17:03:00
4824,2022-06-30 08:35:00,C13474667840,0,,Season         ,$0.00 ,2022-06-30 18:16:00
4825,2022-06-30 08:36:00,C13472456098,0,,Season         ,$0.00 ,2022-06-30 18:21:00
4826,2022-06-30 08:36:00,C13475453042,0,,Hourly         ,$0.00 ,2022-06-30 18:31:00
4827,2022-06-30 08:39:00,C13472255391,0,,Hourly         ,$0.00 ,2022-06-30 17:56:00
4829,2022-06-30 08:40:00,C13474648173,0,,Season         ,$0.00 ,2022-06-30 18:01:00
