S/NO.,ENTRYDATETIME,IU,CASHCARD,VEHICLE,CARDTYPE,AMOUNT,EXITDATETIME
19613,2022-06-28 08:58:00,C13396331416,0,,Hourly         ,$0.00 ,2022-06-28 09:05:00
19614,2022-06-28 08:59:00,C13061593549,1.11E+15,,Hourly         ,$1.50 ,2022-06-28 13:08:00
19618,2022-06-28 09:00:00,C13061503393,1.11E+15,,Hourly         ,$1.50 ,2022-06-28 18:51:00
19617,2022-06-28 09:00:00,C13066738654,1.11E+15,,Hourly         ,$1.50 ,2022-06-28 20:06:00
19621,2022-06-28 09:01:00,C13565727831,1.11E+15,,Hourly         ,$1.28 ,2022-06-28 09:33:00
19622,2022-06-28 09:01:00,C13372686181,1.11E+15,,Hourly         ,$21.84 ,2022-06-28 17:21:00
19625,2022-06-28 09:04:00,C13474341131,1.11E+15,,Hourly         ,$26.24 ,2022-06-28 19:39:00
19627,2022-06-28 09:05:00,C13472806910,0,,Season         ,$0.00 ,2022-06-28 17:48:00
19631,2022-06-28 09:06:00,C13474241381,1.11E+15,,Hourly         ,$2.96 ,2022-06-28 10:19:00
19633,2022-06-28 09:07:00,C13475191392,0,,Season         ,$0.00 ,2022-06-28 14:08:00
19638,2022-06-28 09:08:00,C13472535554,0,,Season         ,$0.00 ,2022-06-28 17:18:00
19637,2022-06-28 09:08:00,C13370478038,1.11E+15,,Hourly         ,$18.48 ,2022-06-28 16:04:00
19640,2022-06-28 09:09:00,C13471523386,0,,Season         ,$0.00 ,2022-06-28 13:50:00
19642,2022-06-28 09:10:00,C13472269350,1.11E+15,,Hourly         ,$5.50 ,2022-06-28 12:08:00
19645,2022-06-28 09:12:00,C13566169149,1.11E+15,,Hourly         ,$10.62 ,2022-06-28 13:05:00
19647,2022-06-28 09:12:00,C13472177619,1.11E+15,,Hourly         ,$6.67 ,2022-06-28 11:46:00
19649,2022-06-28 09:13:00,C13472306937,1.11E+15,,Hourly         ,$8.28 ,2022-06-28 12:19:00
19651,2022-06-28 09:15:00,C13473501546,1.11E+15,,Hourly         ,$10.10 ,2022-06-28 12:57:00
19653,2022-06-28 09:15:00,C13388398133,1.11E+15,,Hourly         ,$0.60 ,2022-06-28 09:29:00
19658,2022-06-28 09:19:00,C13470957551,0,,Season         ,$0.00 ,2022-06-28 15:47:00
19660,2022-06-28 09:20:00,C13468561313,1.11E+15,,Hourly         ,$1.80 ,2022-06-28 10:04:00
19663,2022-06-28 09:22:00,C13474874355,0,,Hourly         ,$0.00 ,2022-06-28 19:40:00
19664,2022-06-28 09:22:00,C13473203991,0,,Season         ,$0.00 ,2022-06-28 18:14:00
19667,2022-06-28 09:22:00,C13566271442,0,,Season         ,$0.00 ,2022-06-28 13:19:00
19668,2022-06-28 09:23:00,C13472709082,0,,Season         ,$0.00 ,2022-06-28 16:56:00
19672,2022-06-28 09:27:00,C13469051808,1.11E+15,,Hourly         ,$1.52 ,2022-06-28 10:05:00
19675,2022-06-28 09:31:00,C13565702867,0,,Season         ,$0.00 ,2022-06-28 17:39:00
19677,2022-06-28 09:32:00,C13475625938,1.11E+15,,Hourly         ,$10.17 ,2022-06-28 13:12:00
19680,2022-06-28 09:33:00,C13473150476,0,,Season         ,$0.00 ,2022-06-28 10:12:00
19683,2022-06-28 09:35:00,C13474221573,0,,Season         ,$0.00 ,2022-06-28 10:13:00
19685,2022-06-28 09:38:00,C13471318175,1.11E+15,,Hourly         ,$6.53 ,2022-06-28 12:04:00
19687,2022-06-28 09:39:00,C13374740135,0,,Season         ,$0.00 ,2022-06-28 12:16:00
19690,2022-06-28 09:41:00,C13470769575,1.11E+15,,Hourly         ,$0.88 ,2022-06-28 10:03:00
19693,2022-06-28 09:43:00,C13471479065,0,,Season         ,$0.00 ,2022-06-28 13:32:00
19695,2022-06-28 09:44:00,C13388205791,1.11E+15,,Hourly         ,$5.59 ,2022-06-28 11:50:00
19697,2022-06-28 09:51:00,C13565850014,0,,Hourly         ,$0.00 ,2022-06-28 22:03:00
19699,2022-06-28 09:53:00,C13471304265,0,,Season         ,$0.00 ,2022-06-28 19:32:00
19702,2022-06-28 09:55:00,C13474179472,1.11E+15,,Hourly         ,$16.94 ,2022-06-28 23:59:00
19704,2022-06-28 09:56:00,C13469680959,0,,Season         ,$0.00 ,2022-06-28 15:49:00
19707,2022-06-28 09:59:00,C13388828198,0,,Hourly         ,$0.00 ,2022-06-28 10:08:00
19714,2022-06-28 10:00:00,C13388059124,1.11E+15,,Hourly         ,$0.76 ,2022-06-28 10:19:00
19713,2022-06-28 10:00:00,C13388749485,1.11E+15,,Hourly         ,$7.30 ,2022-06-28 12:37:00
19711,2022-06-28 10:00:00,C13466938547,1.11E+15,,Hourly         ,$9.85 ,2022-06-28 13:28:00
19717,2022-06-28 10:04:00,C13388537725,0,,Hourly         ,$0.00 ,2022-06-28 10:11:00
19722,2022-06-28 10:09:00,C13388132103,1.11E+15,,Hourly         ,$3.74 ,2022-06-28 11:34:00
19728,2022-06-28 10:16:00,C13472663488,0,,Season         ,$0.00 ,2022-06-28 18:36:00
19730,2022-06-28 10:18:00,C13566378954,0,,Season         ,$0.00 ,2022-06-28 16:08:00
19735,2022-06-28 10:20:00,C13058640931,0,,Season         ,$0.00 ,2022-06-28 20:28:00
19738,2022-06-28 10:22:00,C13473811934,1.11E+15,,Hourly         ,$7.87 ,2022-06-28 13:06:00
19741,2022-06-28 10:23:00,C13472649122,0,,Season         ,$0.00 ,2022-06-28 17:57:00
19745,2022-06-28 10:27:00,C13388843428,1.11E+15,,Hourly         ,$0.52 ,2022-06-28 10:39:00
19744,2022-06-28 10:27:00,C13389023846,0,,Hourly         ,$0.00 ,2022-06-28 10:34:00
19749,2022-06-28 10:35:00,C13565784962,0,,Season         ,$0.00 ,2022-06-28 17:30:00
19753,2022-06-28 10:37:00,C13565690765,1.11E+15,,Hourly         ,$5.62 ,2022-06-28 12:33:00
19758,2022-06-28 10:50:00,C13473862674,1.11E+15,,Hourly         ,$11.16 ,2022-06-28 14:43:00
19760,2022-06-28 10:55:00,C13473694421,0,,Season         ,$0.00 ,2022-06-28 17:06:00
19762,2022-06-28 10:56:00,C13472088626,1.00E+15,,Hourly         ,$10.00 ,2022-06-28 14:20:00
19764,2022-06-28 10:59:00,C13472036255,1.11E+15,,Hourly         ,$5.04 ,2022-06-28 12:39:00
19766,2022-06-28 11:04:00,C13473602162,1.11E+15,,Hourly         ,$0.70 ,2022-06-28 11:17:00
19769,2022-06-28 11:15:00,C13475457763,1.11E+15,,Hourly         ,$2.45 ,2022-06-28 12:25:00
19773,2022-06-28 11:22:00,C13474199379,0,,Hourly         ,$0.00 ,2022-06-28 21:42:00
19775,2022-06-28 11:24:00,C13471488496,0,,Season         ,$0.00 ,2022-06-28 17:48:00
19778,2022-06-28 11:28:00,C13473110297,1.11E+15,,Hourly         ,$1.30 ,2022-06-28 11:54:00
19780,2022-06-28 11:29:00,C13472402579,0,,Season         ,$0.00 ,2022-06-28 18:07:00
19783,2022-06-28 11:34:00,C13472193011,0,,Hourly         ,$0.00 ,2022-06-28 23:54:00
19785,2022-06-28 11:37:00,C13388625916,1.11E+15,,Hourly         ,$0.65 ,2022-06-28 11:49:00
19787,2022-06-28 11:39:00,C13472088394,1.11E+15,,Hourly         ,$3.75 ,2022-06-28 12:54:00
19789,2022-06-28 11:44:00,C13471424912,0,,Season         ,$0.00 ,2022-06-28 20:38:00
19791,2022-06-28 11:44:00,C13388406764,1.11E+15,,Hourly         ,$8.24 ,2022-06-28 14:35:00
19799,2022-06-28 11:55:00,C13388193870,1.11E+15,,Hourly         ,$0.75 ,2022-06-28 12:09:00
19810,2022-06-28 12:16:00,C13473646803,1.11E+15,,Hourly         ,$3.55 ,2022-06-28 13:26:00
19812,2022-06-28 12:17:00,C13566137660,1.00E+15,,Hourly         ,$5.91 ,2022-06-28 14:18:00
19815,2022-06-28 12:18:00,C13473994251,1.11E+15,,Hourly         ,$3.70 ,2022-06-28 13:31:00
19816,2022-06-28 12:18:00,C13565818674,1.11E+15,,Hourly         ,$3.75 ,2022-06-28 13:32:00
19824,2022-06-28 12:28:00,C13388132103,1.11E+15,,Hourly         ,$2.65 ,2022-06-28 13:21:00
19826,2022-06-28 12:31:00,C13471561797,0,,Season         ,$0.00 ,2022-06-28 18:55:00
19829,2022-06-28 12:31:00,C13565938745,1.11E+15,,Hourly         ,$4.53 ,2022-06-28 14:01:00
19830,2022-06-28 12:31:00,C13473809797,1.11E+15,,Hourly         ,$8.01 ,2022-06-28 15:28:00
19832,2022-06-28 12:32:00,C13473974635,0,,Season         ,$0.00 ,2022-06-28 18:06:00
19839,2022-06-28 12:44:00,C13473106536,1.11E+15,,Hourly         ,$0.80 ,2022-06-28 13:00:00
19843,2022-06-28 12:52:00,C13473487182,1.11E+15,,Hourly         ,$0.42 ,2022-06-28 13:03:00
19846,2022-06-28 12:54:00,C13475546326,1.11E+15,,Hourly         ,$2.00 ,2022-06-28 13:34:00
19849,2022-06-28 12:56:00,C13388254486,1.11E+15,,Hourly         ,$0.95 ,2022-06-28 13:15:00
19861,2022-06-28 13:07:00,C13471938534,1.11E+15,,Hourly         ,$4.97 ,2022-06-28 14:57:00
19869,2022-06-28 13:11:00,C13469051808,1.11E+15,,Hourly         ,$3.49 ,2022-06-28 14:25:00
19867,2022-06-28 13:11:00,C13473715847,0,,Season         ,$0.00 ,2022-06-28 20:16:00
19873,2022-06-28 13:14:00,C13471663075,0,,Season         ,$0.00 ,2022-06-28 21:08:00
19881,2022-06-28 13:23:00,C13472306937,1.11E+15,,Hourly         ,$7.77 ,2022-06-28 16:27:00
19886,2022-06-28 13:28:00,C13474664210,0,,Season         ,$0.00 ,2022-06-28 17:36:00
19892,2022-06-28 13:30:00,C13389023846,1.11E+15,,Hourly         ,$0.75 ,2022-06-28 13:45:00
19890,2022-06-28 13:30:00,C13473487182,1.11E+15,,Hourly         ,$0.70 ,2022-06-28 13:50:00
19900,2022-06-28 13:37:00,C13473571044,1.11E+15,,Hourly         ,$3.43 ,2022-06-28 14:56:00
19898,2022-06-28 13:37:00,C13388254486,1.11E+15,,Hourly         ,$0.65 ,2022-06-28 13:49:00
19903,2022-06-28 13:42:00,C13388465611,1.11E+15,,Hourly         ,$2.38 ,2022-06-28 14:36:00
19906,2022-06-28 13:45:00,C13473281021,0,,Season         ,$0.00 ,2022-06-28 18:05:00
19910,2022-06-28 13:47:00,C13565902829,1.11E+15,,Hourly         ,$3.09 ,2022-06-28 15:00:00
19917,2022-06-28 13:51:00,C13475408344,1.11E+15,,Hourly         ,$5.70 ,2022-06-28 17:11:00
19919,2022-06-28 13:52:00,C13473657456,0,,Season         ,$0.00 ,2022-06-28 17:09:00
19921,2022-06-28 13:53:00,C13471528427,1.11E+15,,Hourly         ,$4.55 ,2022-06-28 15:44:00
19923,2022-06-28 13:54:00,C13566591632,0,,Season         ,$0.00 ,2022-06-28 17:53:00
19926,2022-06-28 13:56:00,C13061423599,1.11E+15,,Hourly         ,$1.50 ,2022-06-28 22:12:00
19928,2022-06-28 13:58:00,C13565800506,1.11E+15,,Hourly         ,$7.66 ,2022-06-28 17:08:00
19932,2022-06-28 14:05:00,C13474067117,1.11E+15,,Hourly         ,$4.88 ,2022-06-28 16:06:00
19935,2022-06-28 14:06:00,C13566271442,0,,Season         ,$0.00 ,2022-06-28 21:35:00
19933,2022-06-28 14:06:00,C13566480778,0,,Hourly         ,$0.00 ,2022-06-28 14:09:00
19937,2022-06-28 14:07:00,C13472132235,1.11E+15,,Hourly         ,$4.88 ,2022-06-28 16:08:00
19939,2022-06-28 14:07:00,C13473487182,1.11E+15,,Hourly         ,$4.70 ,2022-06-28 16:54:00
19944,2022-06-28 14:14:00,C13374740135,0,,Season         ,$0.00 ,2022-06-28 18:32:00
19953,2022-06-28 14:40:00,C13388234462,1.11E+15,,Hourly         ,$1.32 ,2022-06-28 15:13:00
19959,2022-06-28 14:57:00,C13565918060,1.00E+15,,Hourly         ,$3.84 ,2022-06-28 16:33:00
19963,2022-06-28 15:01:00,C13475059550,1.11E+15,,Hourly         ,$6.32 ,2022-06-28 17:38:00
19967,2022-06-28 15:06:00,C13475173961,1.11E+15,,Hourly         ,$0.76 ,2022-06-28 15:24:00
19965,2022-06-28 15:06:00,C13388891193,1.11E+15,,Hourly         ,$6.97 ,2022-06-28 22:16:00
19969,2022-06-28 15:10:00,C13388737077,0,,Hourly         ,$0.00 ,2022-06-28 15:15:00
19972,2022-06-28 15:10:00,C13474950806,1.11E+15,,Hourly         ,$0.60 ,2022-06-28 15:25:00
19973,2022-06-28 15:10:00,C13372742891,1.11E+15,,Hourly         ,$3.84 ,2022-06-28 16:46:00
19977,2022-06-28 15:21:00,C13472334847,1.11E+15,,Hourly         ,$2.40 ,2022-06-28 16:20:00
19979,2022-06-28 15:24:00,C13472481713,1.11E+15,,Hourly         ,$9.24 ,2022-06-28 18:18:00
19982,2022-06-28 15:25:00,C13472905803,0,,Season         ,$0.00 ,2022-06-28 16:01:00
19986,2022-06-28 15:40:00,C13372519259,0,,Season         ,$0.00 ,2022-06-28 19:13:00
19993,2022-06-28 15:52:00,C13388315864,1.11E+15,,Hourly         ,$8.12 ,2022-06-28 19:47:00
19996,2022-06-28 16:00:00,C13473618515,1.11E+15,,Hourly         ,$4.28 ,2022-06-28 17:47:00
20003,2022-06-28 16:09:00,C13061405053,1.00E+15,,Hourly         ,$1.50 ,2022-06-28 19:55:00
20008,2022-06-28 16:21:00,C13388276497,0,,Hourly         ,$0.00 ,2022-06-28 16:30:00
20010,2022-06-28 16:23:00,C13469996128,1.11E+15,,Hourly         ,$3.28 ,2022-06-28 17:45:00
20015,2022-06-28 16:29:00,C13471986028,1.11E+15,,Hourly         ,$4.65 ,2022-06-28 18:57:00
20023,2022-06-28 16:36:00,C13471404296,1.11E+15,,Hourly         ,$0.72 ,2022-06-28 16:54:00
20025,2022-06-28 16:42:00,C13474878956,1.11E+15,,Hourly         ,$1.24 ,2022-06-28 17:13:00
20031,2022-06-28 16:54:00,C13474049296,1.11E+15,,Hourly         ,$5.64 ,2022-06-28 23:54:00
20038,2022-06-28 17:01:00,C13565767368,1.11E+15,,Hourly         ,$1.43 ,2022-06-28 17:51:00
20039,2022-06-28 17:01:00,C13468465985,1.11E+15,,Hourly         ,$2.28 ,2022-06-28 17:58:00
20044,2022-06-28 17:09:00,C13389023846,0,,Hourly         ,$0.00 ,2022-06-28 17:13:00
20057,2022-06-28 17:22:00,C13373011364,1.11E+15,,Hourly         ,$4.52 ,2022-06-28 22:09:00
20059,2022-06-28 17:28:00,C13468758529,0,,Season         ,$0.00 ,2022-06-28 19:51:00
20065,2022-06-28 17:37:00,C13473115462,0,,Season         ,$0.00 ,2022-06-28 20:57:00
20069,2022-06-28 17:44:00,C13474471936,1.11E+15,,Hourly         ,$3.64 ,2022-06-28 23:07:00
20076,2022-06-28 17:47:00,C13060118886,1.11E+15,,Hourly         ,$1.50 ,2022-06-28 22:59:00
20073,2022-06-28 17:47:00,C13566249800,1.11E+15,,Hourly         ,$3.52 ,2022-06-28 23:01:00
20082,2022-06-28 17:51:00,C13471468399,1.11E+15,,Hourly         ,$3.36 ,2022-06-28 22:37:00
20083,2022-06-28 17:51:00,C13475333194,1.11E+15,,Hourly         ,$3.36 ,2022-06-28 21:47:00
20093,2022-06-28 17:58:00,C13474759671,1.11E+15,,Hourly         ,$3.08 ,2022-06-28 21:48:00
20098,2022-06-28 17:59:00,C13472814905,1.11E+15,,Hourly         ,$3.04 ,2022-06-28 18:09:00
20097,2022-06-28 17:59:00,C13474072841,1.00E+15,,Hourly         ,$3.04 ,2022-06-28 18:10:00
20095,2022-06-28 17:59:00,C13471854441,1.11E+15,,Hourly         ,$3.04 ,2022-06-28 22:23:00
20102,2022-06-28 18:03:00,C13473877417,1.11E+15,,Hourly         ,$3.00 ,2022-06-28 20:08:00
20105,2022-06-28 18:05:00,C13469650759,1.11E+15,,Hourly         ,$3.00 ,2022-06-28 21:47:00
20108,2022-06-28 18:07:00,C13471157573,1.00E+15,,Hourly         ,$3.00 ,2022-06-28 23:00:00
20118,2022-06-28 18:19:00,C13060233049,1.11E+15,,Hourly         ,$1.50 ,2022-06-28 19:54:00
20120,2022-06-28 18:20:00,C13474727090,1.11E+15,,Hourly         ,$3.00 ,2022-06-28 21:44:00
20122,2022-06-28 18:20:00,C13474531170,1.11E+15,,Hourly         ,$3.00 ,2022-06-28 22:14:00
20124,2022-06-28 18:21:00,C13566456614,1.11E+15,,Hourly         ,$2.10 ,2022-06-28 23:07:00
20126,2022-06-28 18:23:00,C13474341785,1.11E+15,,Hourly         ,$2.10 ,2022-06-28 22:05:00
20133,2022-06-28 18:25:00,C13472020406,1.11E+15,,Hourly         ,$3.00 ,2022-06-28 21:59:00
20130,2022-06-28 18:25:00,C13473646803,1.11E+15,,Hourly         ,$3.00 ,2022-06-28 19:34:00
20129,2022-06-28 18:25:00,C13388821893,1.11E+15,,Hourly         ,$3.00 ,2022-06-28 21:26:00
20138,2022-06-28 18:32:00,C13372300578,1.11E+15,,Hourly         ,$2.10 ,2022-06-28 23:06:00
20140,2022-06-28 18:34:00,C13470219513,1.11E+15,,Hourly         ,$2.10 ,2022-06-28 22:59:00
20147,2022-06-28 18:39:00,C13566358117,1.11E+15,,Hourly         ,$3.00 ,2022-06-28 19:01:00
20150,2022-06-28 18:40:00,C13475135862,1.11E+15,,Hourly         ,$2.10 ,2022-06-28 20:48:00
20155,2022-06-28 18:42:00,C13475321867,1.11E+15,,Hourly         ,$3.00 ,2022-06-28 21:42:00
20159,2022-06-28 18:45:00,C13471446413,1.11E+15,,Hourly         ,$3.00 ,2022-06-28 22:23:00
20161,2022-06-28 18:47:00,C13475232107,1.11E+15,,Hourly         ,$3.00 ,2022-06-28 21:43:00
20166,2022-06-28 18:51:00,C13566524271,1.11E+15,,Hourly         ,$3.00 ,2022-06-28 22:59:00
20168,2022-06-28 18:52:00,C13473712275,1.11E+15,,Hourly         ,$3.00 ,2022-06-28 22:29:00
20173,2022-06-28 18:56:00,C13470720692,1.11E+15,,Hourly         ,$2.10 ,2022-06-28 22:53:00
20178,2022-06-28 18:58:00,C13474444703,1.11E+15,,Hourly         ,$3.00 ,2022-06-28 23:01:00
20182,2022-06-28 18:59:00,C13473231747,1.11E+15,,Hourly         ,$3.00 ,2022-06-28 22:14:00
20185,2022-06-28 19:00:00,C13474295162,1.11E+15,,Hourly         ,$3.00 ,2022-06-28 23:18:00
20183,2022-06-28 19:00:00,C13472296219,1.11E+15,,Hourly         ,$3.00 ,2022-06-28 21:43:00
20189,2022-06-28 19:02:00,C13475046589,0,,Hourly         ,$0.00 ,2022-06-28 19:03:00
20191,2022-06-28 19:03:00,C13388945695,1.11E+15,,Hourly         ,$3.00 ,2022-06-28 19:16:00
20194,2022-06-28 19:04:00,C13059936314,1.11E+15,,Hourly         ,$1.50 ,2022-06-28 23:01:00
20197,2022-06-28 19:06:00,C13474485185,1.11E+15,,Hourly         ,$2.10 ,2022-06-28 23:07:00
20199,2022-06-28 19:08:00,C13475498434,1.11E+15,,Hourly         ,$3.00 ,2022-06-28 22:11:00
20202,2022-06-28 19:09:00,C13566431012,1.11E+15,,Hourly         ,$2.10 ,2022-06-28 23:10:00
20203,2022-06-28 19:09:00,C13470079022,1.11E+15,,Hourly         ,$2.10 ,2022-06-28 23:01:00
20205,2022-06-28 19:10:00,C13473101073,0,,Season         ,$0.00 ,2022-06-28 22:12:00
20207,2022-06-28 19:11:00,C13472957119,1.11E+15,,Hourly         ,$3.00 ,2022-06-28 23:57:00
20211,2022-06-28 19:15:00,C13565920914,1.11E+15,,Hourly         ,$3.00 ,2022-06-28 20:09:00
20215,2022-06-28 19:19:00,C13474172510,1.11E+15,,Hourly         ,$3.00 ,2022-06-28 22:09:00
20219,2022-06-28 19:21:00,C13474992684,1.11E+15,,Hourly         ,$3.00 ,2022-06-28 22:40:00
20225,2022-06-28 19:25:00,C13471435135,1.11E+15,,Hourly         ,$3.00 ,2022-06-28 20:47:00
20226,2022-06-28 19:25:00,C13474489993,1.11E+15,,Hourly         ,$3.00 ,2022-06-28 23:07:00
20228,2022-06-28 19:25:00,C13473966689,1.11E+15,,Hourly         ,$3.00 ,2022-06-28 22:24:00
20230,2022-06-28 19:26:00,C13473018731,1.11E+15,,Hourly         ,$3.00 ,2022-06-28 21:12:00
20232,2022-06-28 19:27:00,C13473836890,1.11E+15,,Hourly         ,$3.00 ,2022-06-28 21:20:00
20235,2022-06-28 19:30:00,C13472582561,1.11E+15,,Hourly         ,$3.00 ,2022-06-28 22:14:00
20241,2022-06-28 19:32:00,C13473071705,1.11E+15,,Hourly         ,$3.00 ,2022-06-28 22:05:00
20245,2022-06-28 19:40:00,C13566009272,1.11E+15,,Hourly         ,$3.00 ,2022-06-28 21:57:00
20254,2022-06-28 20:00:00,C13565833109,1.11E+15,,Hourly         ,$2.10 ,2022-06-28 22:18:00
20256,2022-06-28 20:04:00,C13059839400,1.01E+15,,Hourly         ,$1.50 ,2022-06-28 23:19:00
20261,2022-06-28 20:10:00,C13470139769,1.11E+15,,Hourly         ,$3.00 ,2022-06-28 22:23:00
20264,2022-06-28 20:12:00,C13474496512,1.00E+15,,Hourly         ,$3.00 ,2022-06-28 22:02:00
20263,2022-06-28 20:12:00,C110012345678789,1.11E+15,,Hourly         ,$2.00 ,2022-06-29 00:19:00
20267,2022-06-28 20:20:00,C13471901341,1.11E+15,,Hourly         ,$3.00 ,2022-06-28 22:11:00
20269,2022-06-28 20:21:00,C13388708892,1.11E+15,,Hourly         ,$3.00 ,2022-06-28 23:30:00
20271,2022-06-28 20:26:00,C13473910720,1.11E+15,,Hourly         ,$3.00 ,2022-06-28 21:41:00
20275,2022-06-28 20:34:00,C13469182380,1.11E+15,,Hourly         ,$3.00 ,2022-06-28 21:56:00
20282,2022-06-28 20:49:00,C13388737077,1.11E+15,,Hourly         ,$3.00 ,2022-06-28 21:00:00
20289,2022-06-28 21:08:00,C13475046589,0,,Hourly         ,$0.00 ,2022-06-28 21:10:00
20294,2022-06-28 21:16:00,C13388737077,0,,Hourly         ,$0.00 ,2022-06-28 21:22:00
20315,2022-06-28 21:44:00,C13565847894,1.11E+15,,Hourly         ,$3.00 ,2022-06-28 23:59:00
20328,2022-06-28 22:01:00,C13472151061,0,,Hourly         ,$0.00 ,2022-06-28 22:07:00
20336,2022-06-28 22:08:00,C13474048406,1.11E+15,,Hourly         ,$3.00 ,2022-06-28 23:11:00
20408,2022-06-29 06:15:00,C13388682699,1.11E+15,,Hourly         ,$1.60 ,2022-06-29 06:55:00
20412,2022-06-29 07:15:00,C13566119683,0,,Season         ,$0.00 ,2022-06-29 16:39:00
20414,2022-06-29 07:16:00,C13474169003,0,,Season         ,$0.00 ,2022-06-29 10:23:00
20416,2022-06-29 07:22:00,C13472055388,0,,Season         ,$0.00 ,2022-06-29 12:29:00
20418,2022-06-29 07:31:00,C13473281021,0,,Season         ,$0.00 ,2022-06-29 18:09:00
20420,2022-06-29 07:35:00,C13471395097,1.11E+15,,Hourly         ,$11.31 ,2022-06-29 13:38:00
20422,2022-06-29 07:38:00,C13565996353,0,,Season         ,$0.00 ,2022-06-29 14:30:00
20426,2022-06-29 07:41:00,C13565731874,0,,Season         ,$0.00 ,2022-06-29 17:47:00
20424,2022-06-29 07:41:00,C13469795041,0,,Season         ,$0.00 ,2022-06-29 17:35:00
20429,2022-06-29 07:43:00,C13473649814,0,,Season         ,$0.00 ,2022-06-29 14:16:00
20430,2022-06-29 07:43:00,C13471968078,0,,Season         ,$0.00 ,2022-06-29 11:35:00
20432,2022-06-29 07:44:00,C13475594208,0,,Season         ,$0.00 ,2022-06-29 21:36:00
20434,2022-06-29 07:48:00,C13475592426,0,,Season         ,$0.00 ,2022-06-29 14:18:00
20436,2022-06-29 07:51:00,C13470682873,0,,Season         ,$0.00 ,2022-06-29 18:12:00
20438,2022-06-29 07:52:00,C12365714379,0,,               ,$0.00 ,2022-06-29 21:42:00
20444,2022-06-29 07:58:00,C13566186582,0,,Season         ,$0.00 ,2022-06-29 18:57:00
20443,2022-06-29 07:58:00,C13474742865,1.11E+15,,Hourly         ,$6.78 ,2022-06-29 11:47:00
20446,2022-06-29 07:59:00,C13471488496,0,,Season         ,$0.00 ,2022-06-29 15:38:00
20449,2022-06-29 08:00:00,C13475170472,0,,Season         ,$0.00 ,2022-06-29 11:41:00
20455,2022-06-29 08:02:00,C13470763271,0,,Season         ,$0.00 ,2022-06-29 18:54:00
20456,2022-06-29 08:02:00,C13474871862,0,,Season         ,$0.00 ,2022-06-29 18:15:00
20451,2022-06-29 08:02:00,C13565818137,1.00E+15,,Hourly         ,$18.84 ,2022-06-29 15:07:00
20459,2022-06-29 08:04:00,C13473891746,0,,Hourly         ,$0.00 ,2022-06-29 20:23:00
20461,2022-06-29 08:05:00,C13473179191,0,,Season         ,$0.00 ,2022-06-29 19:12:00
20464,2022-06-29 08:07:00,C13473115462,0,,Season         ,$0.00 ,2022-06-29 13:24:00
20463,2022-06-29 08:07:00,C13059808448,0,,Season         ,$0.00 ,2022-06-29 18:01:00
20467,2022-06-29 08:09:00,C13471299455,0,,Season         ,$0.00 ,2022-06-29 17:37:00
20470,2022-06-29 08:15:00,C13468907756,0,,Season         ,$0.00 ,2022-06-29 20:25:00
20471,2022-06-29 08:15:00,C13474664210,0,,Season         ,$0.00 ,2022-06-29 11:36:00
20477,2022-06-29 08:22:00,C13375133314,0,,Season         ,$0.00 ,2022-06-29 17:33:00
20475,2022-06-29 08:22:00,C13061423599,1.11E+15,,Hourly         ,$1.50 ,2022-06-29 19:43:00
20479,2022-06-29 08:23:00,C13473715847,0,,Season         ,$0.00 ,2022-06-29 18:05:00
20482,2022-06-29 08:24:00,C13475160283,0,,Hourly         ,$0.00 ,2022-06-29 16:52:00
20484,2022-06-29 08:26:00,C13474297835,0,,Season         ,$0.00 ,2022-06-29 14:57:00
20486,2022-06-29 08:28:00,C13472806910,0,,Season         ,$0.00 ,2022-06-29 18:20:00
20489,2022-06-29 08:30:00,C13471107304,1.11E+15,,Hourly         ,$1.92 ,2022-06-29 09:18:00
20491,2022-06-29 08:33:00,C13472388224,0,,Season         ,$0.00 ,2022-06-29 18:40:00
20494,2022-06-29 08:35:00,C13472708788,1.11E+15,,Hourly         ,$16.28 ,2022-06-29 14:36:00
20496,2022-06-29 08:38:00,C13471825119,0,,Hourly         ,$0.00 ,2022-06-29 18:33:00
20506,2022-06-29 08:40:00,C13475083845,0,,Season         ,$0.00 ,2022-06-29 18:07:00
20505,2022-06-29 08:40:00,C13388637773,1.11E+15,,Hourly         ,$0.48 ,2022-06-29 08:52:00
20504,2022-06-29 08:40:00,C13473150476,0,,Season         ,$0.00 ,2022-06-29 10:19:00
20502,2022-06-29 08:40:00,C13472402899,0,,Season         ,$0.00 ,2022-06-29 17:46:00
20500,2022-06-29 08:40:00,C13565723047,1.11E+15,,Hourly         ,$7.11 ,2022-06-29 12:30:00
