S/NO.,TIME,STATION,IU,CASHCARD,VEHICLE,CARDTYPE,AMOUNT
7090,10/6/22 19:08,Entry     ,C13471612238,0,,Hourly         ,$0.00 
7091,10/6/22 19:09,Front_Ent ,C13473647473,0,,Hourly         ,$0.00 
7092,10/6/22 19:09,Front_Ent ,C13475415662,0,,Hourly         ,$0.00 
7093,10/6/22 19:09,Entry     ,C13473647473,0,,Hourly         ,$0.00 
7094,10/6/22 19:09,Entry     ,C13475415662,0,,Hourly         ,$0.00 
7095,10/6/22 19:11,Exit      ,C13472535554,0,,Season         ,$0.00 
7096,10/6/22 19:11,Front_Ent ,C13471744684,0,,Season         ,$0.00 
7097,10/6/22 19:12,Entry     ,C13471744684,0,,Season         ,$0.00 
7098,10/6/22 19:16,Front_Ent ,C13473430505,0,,Hourly         ,$0.00 
7099,10/6/22 19:16,Front_Ent ,C13471555230,0,,Hourly         ,$0.00 
7100,10/6/22 19:16,Entry     ,C13473430505,0,,Hourly         ,$0.00 
7101,10/6/22 19:16,Front_Ent ,C13474300765,0,,Hourly         ,$0.00 
7102,10/6/22 19:16,Exit      ,C13471744684,0,,Season         ,$0.00 
7103,10/6/22 19:16,Entry     ,C13471555230,0,,Hourly         ,$0.00 
7104,10/6/22 19:18,Front_Ent ,C13471167696,0,,Hourly         ,$0.00 
7105,10/6/22 19:18,Entry     ,C13471167696,0,,Hourly         ,$0.00 
7106,10/6/22 19:19,Front_Ent ,C13475644063,0,,Hourly         ,$0.00 
7107,10/6/22 19:19,Front_Ent ,C13472089795,0,,Hourly         ,$0.00 
7108,10/6/22 19:19,Entry     ,C13475644063,0,,Hourly         ,$0.00 
7109,10/6/22 19:20,Entry     ,C13472089795,0,,Hourly         ,$0.00 
7110,10/6/22 19:21,Front_Ent ,C13566027885,0,,Hourly         ,$0.00 
7111,10/6/22 19:22,Entry     ,C13566027885,0,,Hourly         ,$0.00 
7112,10/6/22 19:22,Front_Ent ,C13475282027,0,,Hourly         ,$0.00 
7113,10/6/22 19:24,Front_Ent ,C13471631955,0,,Hourly         ,$0.00 
7114,10/6/22 19:24,Front_Ent ,C13474250506,0,,Hourly         ,$0.00 
7115,10/6/22 19:25,Entry     ,C13474250506,0,,Hourly         ,$0.00 
7116,10/6/22 19:28,Front_Ent ,C13475034610,0,,Hourly         ,$0.00 
7117,10/6/22 19:29,Entry     ,C13475034610,0,,Hourly         ,$0.00 
7118,10/6/22 19:29,Front_Ent ,C13467173614,0,,Hourly         ,$0.00 
7119,10/6/22 19:29,Entry     ,C13467173614,0,,Hourly         ,$0.00 
7120,10/6/22 19:30,Front_Ent ,C13388976690,0,,Hourly         ,$0.00 
7121,10/6/22 19:31,Exit      ,C13468907756,0,,Season         ,$0.00 
7122,10/6/22 19:31,Exit      ,C13474983211,0,,Season         ,$0.00 
7123,10/6/22 19:32,Front_Ent ,C13472989731,0,,Hourly         ,$0.00 
7124,10/6/22 19:32,Entry     ,C13472989731,0,,Hourly         ,$0.00 
7125,10/6/22 19:33,Front_Ent ,C13470435730,0,,Hourly         ,$0.00 
7126,10/6/22 19:33,Front_Ent ,C13472388224,0,,Season         ,$0.00 
7127,10/6/22 19:33,Entry     ,C13470435730,0,,Hourly         ,$0.00 
7128,10/6/22 19:33,Entry     ,C13472388224,0,,Season         ,$0.00 
7129,10/6/22 19:37,Front_Ent ,C13469441077,0,,Hourly         ,$0.00 
7130,10/6/22 19:37,Entry     ,C13469441077,0,,Hourly         ,$0.00 
7131,10/6/22 19:38,Exit      ,C13473544546,0,,Season         ,$0.00 
7132,10/6/22 19:40,Front_Ent ,C13471698665,0,,Hourly         ,$0.00 
7133,10/6/22 19:40,Front_Ent ,C13396531329,0,,Hourly         ,$0.00 
7134,10/6/22 19:40,Entry     ,C13471698665,0,,Hourly         ,$0.00 
7135,10/6/22 19:42,Exit      ,C13372519259,0,,Season         ,$0.00 
7136,10/6/22 19:48,Front_Ent ,C13467773833,0,,Hourly         ,$0.00 
7137,10/6/22 19:48,Front_Ent ,C13473747998,0,,Hourly         ,$0.00 
7138,10/6/22 19:50,Front_Ent ,C13472294471,0,,Hourly         ,$0.00 
7139,10/6/22 19:50,Entry     ,C13472294471,0,,Hourly         ,$0.00 
7140,10/6/22 19:50,Front_Ent ,C13475357888,0,,Hourly         ,$0.00 
7141,10/6/22 19:51,Entry     ,C13475357888,0,,Hourly         ,$0.00 
7142,10/6/22 19:51,Exit      ,C13472388224,0,,Season         ,$0.00 
7143,10/6/22 19:53,Front_Ent ,C13472768961,0,,Hourly         ,$0.00 
7144,10/6/22 19:53,Entry     ,C13472768961,0,,Hourly         ,$0.00 
7145,10/6/22 19:53,Front_Ent ,C13471161673,0,,Hourly         ,$0.00 
7146,10/6/22 19:57,Front_Ent ,C13475069309,0,,Preferential   ,$0.00 
7147,10/6/22 20:06,Front_Ent ,C13856684378,0,,Hourly         ,$0.00 
7148,10/6/22 20:08,Exit      ,C13061316383,1.11E+15,,Hourly         ,$1.50 
7149,10/6/22 20:09,Exit      ,C13473877417,1.00E+15,,Hourly         ,$3.00 
7150,10/6/22 20:10,Exit      ,C13565944873,0,,Season         ,$0.00 
7151,10/6/22 20:19,Front_Ent ,C13470634473,0,,Hourly         ,$0.00 
7152,10/6/22 20:19,Entry     ,C13470634473,0,,Hourly         ,$0.00 
7153,10/6/22 20:22,Exit      ,C13565920914,1.11E+15,,Hourly         ,$3.00 
7154,10/6/22 20:23,Exit      ,C13473179191,0,,Season         ,$0.00 
7155,10/6/22 20:29,Front_Ent ,C13474424093,0,,Hourly         ,$0.00 
7156,10/6/22 20:34,Front_Ent ,C13474685320,0,,Hourly         ,$0.00 
7157,10/6/22 20:34,Entry     ,C13474685320,0,,Hourly         ,$0.00 
7158,10/6/22 20:36,Front_Ent ,C13566203718,0,,Hourly         ,$0.00 
7159,10/6/22 20:40,Front_Ent ,C13473155870,0,,Hourly         ,$0.00 
7160,10/6/22 20:41,Exit      ,C13475223768,1.11E+15,,Hourly         ,$3.36 
7161,10/6/22 20:48,Exit      ,C13471871742,1.11E+15,,Hourly         ,$3.00 
7162,10/6/22 21:17,Front_Ent ,C13473366593,0,,Hourly         ,$0.00 
7163,10/6/22 21:26,Exit      ,C13469441077,1.00E+15,,Hourly         ,$3.00 
7164,10/6/22 21:34,Exit      ,C13475644063,1.11E+15,,Hourly         ,$3.00 
7165,10/6/22 21:40,Exit      ,C13472294471,1.11E+15,,Hourly         ,$3.00 
7166,10/6/22 21:41,Exit      ,C13061116006,1.11E+15,,Hourly         ,$1.50 
7167,10/6/22 21:43,Exit      ,C13475594208,0,,Season         ,$0.00 
7168,10/6/22 21:48,Exit      ,C13471728604,1.00E+15,,Hourly         ,$3.00 
7169,10/6/22 21:53,Exit      ,C13472989731,1.11E+15,,Hourly         ,$3.00 
7170,10/6/22 21:55,Exit      ,C13469182989,0,,Season         ,$0.00 
7171,10/6/22 21:55,Exit      ,C13475357888,1.11E+15,,Hourly         ,$3.00 
7172,10/6/22 21:57,Exit      ,C12365714379,0,,               ,$0.00 
7173,10/6/22 21:58,Front_Ent ,C13473010596,0,,Hourly         ,$0.00 
7174,10/6/22 22:02,Exit      ,C13388708892,1.11E+15,,Hourly         ,$3.00 
7175,10/6/22 22:03,Front_Ent ,C13475223768,0,,Hourly         ,$0.00 
7176,10/6/22 22:03,Front_Ent ,C13468279895,0,,Hourly         ,$0.00 
7177,10/6/22 22:04,Entry     ,C13468279895,0,,Hourly         ,$0.00 
7178,10/6/22 22:07,Exit      ,C13566356095,1.11E+15,,               ,$2.10 
7179,10/6/22 22:08,Exit      ,C13473381508,1.11E+15,,               ,$2.10 
7180,10/6/22 22:09,Exit      ,C13474707035,1.01E+15,,               ,$9.31 
7181,10/6/22 22:09,Front_Ent ,C13472509094,0,,Hourly         ,$0.00 
7182,10/6/22 22:09,Exit      ,C13475415662,1.11E+15,,Hourly         ,$3.00 
7183,10/6/22 22:10,Exit      ,C13473679917,1.11E+15,,               ,$2.41 
7184,10/6/22 22:13,Exit      ,C13475036895,1.11E+15,,Hourly         ,$3.00 
7185,10/6/22 22:13,Exit      ,C13471167696,1.11E+15,,Hourly         ,$3.00 
7186,10/6/22 22:13,Exit      ,C13467173614,1.11E+15,,Hourly         ,$3.00 
7187,10/6/22 22:14,Exit      ,C13474685320,1.11E+15,,Hourly         ,$3.00 
7188,10/6/22 22:17,Exit      ,C13471411977,1.11E+15,,Hourly         ,$3.00 
7189,10/6/22 22:19,Exit      ,C13474807182,1.00E+15,,               ,$2.10 
7190,10/6/22 22:20,Exit      ,C13472768961,1.11E+15,,Hourly         ,$3.00 
7191,10/6/22 22:21,Exit      ,C13470305957,1.11E+15,,Hourly         ,$3.00 
7192,10/6/22 22:21,Front_Ent ,C13472642779,0,,Hourly         ,$0.00 
7193,10/6/22 22:21,Exit      ,C13471612238,1.11E+15,,Hourly         ,$3.00 
7194,10/6/22 22:25,Exit      ,C13467181540,1.11E+15,,Hourly         ,$3.00 
7195,10/6/22 22:33,Exit      ,C13565679148,1.11E+15,,Hourly         ,$3.00 
7196,10/6/22 22:48,Exit      ,C13473647473,1.11E+15,,Hourly         ,$3.00 
7197,10/6/22 22:49,Exit      ,C13566478056,1.11E+15,,Hourly         ,$3.00 
7198,10/6/22 22:50,Exit      ,C13474902338,0,,Season         ,$0.00 
7199,10/6/22 22:54,Exit      ,C13471698665,1.11E+15,,Hourly         ,$3.00 
7200,10/6/22 22:54,Exit      ,C13388571491,1.01E+15,,Hourly         ,$3.00 
7201,10/6/22 22:55,Exit      ,C13566027885,1.11E+15,,Hourly         ,$3.00 
7202,10/6/22 22:55,Exit      ,C13473430505,1.00E+15,,Hourly         ,$3.00 
7203,10/6/22 22:57,Front_Ent ,C13472944316,0,,Hourly         ,$0.00 
7204,10/6/22 22:58,Exit      ,C13474179472,1.11E+15,,               ,$8.54 
7205,10/6/22 23:03,Exit      ,C13475581057,1.01E+15,,Hourly         ,$3.00 
7206,10/6/22 23:07,Front_Ent ,C13565782752,0,,Hourly         ,$0.00 
7207,10/6/22 23:09,Exit      ,C13474412839,0,,Use Ticket     ,$0.00 
7208,10/6/22 23:11,Front_Ent ,C13474471861,0,,Hourly         ,$0.00 
7209,10/6/22 23:11,Entry     ,C13474471861,0,,Hourly         ,$0.00 
7210,10/6/22 23:29,Exit      ,C13470634473,1.11E+15,,Hourly         ,$3.00 
7211,10/6/22 23:34,Front_Ent ,C13466637166,0,,Hourly         ,$0.00 
7212,10/6/22 23:37,Exit      ,C13469587809,1.11E+15,,Hourly         ,$3.00 
7213,10/6/22 23:44,Exit      ,C13474250506,1.11E+15,,Hourly         ,$3.00 
7214,10/6/22 23:46,Exit      ,C13468279895,1.11E+15,,Hourly         ,$3.00 
7215,10/6/22 23:49,Exit      ,C13471555230,1.11E+15,,Hourly         ,$3.00 
7216,10/6/22 23:50,Exit      ,C13475034610,1.11E+15,,Hourly         ,$3.00 
7217,10/6/22 23:51,Exit      ,C13469920236,1.11E+15,,Hourly         ,$3.00 
7218,10/6/22 23:53,Exit      ,C13472089795,1.11E+15,,Hourly         ,$3.00 
7219,10/6/22 23:57,Exit      ,C13058640931,0,,Season         ,$0.00 
7220,11/6/22 00:44,Front_Ent ,C13388976690,0,,Hourly         ,$0.00 
7221,11/6/22 00:55,Exit      ,C13474471861,1.11E+15,,Hourly         ,$5.25 
7222,11/6/22 00:55,Exit      ,C13470435730,1.11E+15,,Hourly         ,$5.80 
7223,11/6/22 01:15,Front_Ent ,C13396401665,0,,Hourly         ,$0.00 
7224,11/6/22 01:17,Front_Ent ,C14356262154,0,,Hourly         ,$0.00 
7225,11/6/22 01:56,Front_Ent ,C13388646029,0,,Hourly         ,$0.00 
7226,11/6/22 04:24,Front_Ent ,C13388682691,0,,Hourly         ,$0.00 
7227,11/6/22 04:28,Front_Ent ,C13471941082,0,,Hourly         ,$0.00 
7228,11/6/22 05:54,Front_Ent ,C13473794948,0,,Hourly         ,$0.00 
7229,11/6/22 05:55,Entry     ,C13473794948,0,,Hourly         ,$0.00 
7230,11/6/22 07:01,Front_Ent ,C13565920914,0,,Hourly         ,$0.00 
7231,11/6/22 07:02,Entry     ,C13565920914,0,,Hourly         ,$0.00 
7232,11/6/22 07:24,Front_Ent ,C13566158210,0,,Hourly         ,$0.00 
7233,11/6/22 07:24,Entry     ,C13566158210,0,,Hourly         ,$0.00 
7234,11/6/22 07:25,Front_Ent ,C13472046733,0,,Hourly         ,$0.00 
7235,11/6/22 07:25,Entry     ,C13472046733,0,,Hourly         ,$0.00 
7236,11/6/22 07:34,Front_Ent ,C13566215664,0,,Hourly         ,$0.00 
7237,11/6/22 07:34,Entry     ,C13566215664,0,,Hourly         ,$0.00 
7238,11/6/22 07:35,Front_Ent ,C13471538119,0,,Hourly         ,$0.00 
7239,11/6/22 07:36,Entry     ,C13471538119,0,,Hourly         ,$0.00 
7240,11/6/22 07:36,Front_Ent ,C13396447997,0,,Hourly         ,$0.00 
7241,11/6/22 07:39,Front_Ent ,C13474973594,0,,Hourly         ,$0.00 
7242,11/6/22 07:41,Front_Ent ,C13474019448,0,,Hourly         ,$0.00 
7243,11/6/22 07:41,Entry     ,C13474019448,0,,Hourly         ,$0.00 
7244,11/6/22 07:42,Front_Ent ,C13472481250,0,,Hourly         ,$0.00 
7245,11/6/22 07:42,Entry     ,C13472481250,0,,Hourly         ,$0.00 
7246,11/6/22 07:43,Front_Ent ,C13469889273,0,,Hourly         ,$0.00 
7247,11/6/22 07:43,Entry     ,C13469889273,0,,Hourly         ,$0.00 
7248,11/6/22 07:44,Front_Ent ,C13565986494,0,,Hourly         ,$0.00 
7249,11/6/22 07:44,Entry     ,C13565986494,0,,Hourly         ,$0.00 
7250,11/6/22 07:46,Front_Ent ,C13472699231,0,,Hourly         ,$0.00 
7251,11/6/22 07:46,Front_Ent ,C13566186582,0,,Season         ,$0.00 
7252,11/6/22 07:46,Entry     ,C13566186582,0,,Season         ,$0.00 
7253,11/6/22 07:48,Front_Ent ,C13471317886,0,,Season         ,$0.00 
7254,11/6/22 07:48,Entry     ,C13471317886,0,,Season         ,$0.00 
7255,11/6/22 07:50,Front_Ent ,C13472852501,0,,Hourly         ,$0.00 
7256,11/6/22 07:50,Entry     ,C13472852501,0,,Hourly         ,$0.00 
7257,11/6/22 07:51,Front_Ent ,C13566364437,0,,Hourly         ,$0.00 
7258,11/6/22 07:51,Front_Ent ,C13471548490,0,,Hourly         ,$0.00 
7259,11/6/22 07:51,Entry     ,C13566364437,0,,Hourly         ,$0.00 
7260,11/6/22 07:52,Entry     ,C13471548490,0,,Hourly         ,$0.00 
7261,11/6/22 07:52,Front_Ent ,C12365714379,0,,Hourly         ,$0.00 
7262,11/6/22 07:52,Front_Ent ,C13472601206,0,,Hourly         ,$0.00 
7263,11/6/22 07:52,Front_Ent ,C13475057266,0,,Hourly         ,$0.00 
7264,11/6/22 07:52,Entry     ,C12365714379,0,,               ,$0.00 
7265,11/6/22 07:53,Entry     ,C13475057266,0,,Hourly         ,$0.00 
7266,11/6/22 07:53,Front_Ent ,C13396516975,0,,Hourly         ,$0.00 
7267,11/6/22 07:54,Front_Ent ,C13468451835,0,,Hourly         ,$0.00 
7268,11/6/22 07:54,Entry     ,C13468451835,0,,Hourly         ,$0.00 
7269,11/6/22 07:56,Front_Ent ,C13566456614,0,,Hourly         ,$0.00 
7270,11/6/22 07:56,Front_Ent ,C13473863985,0,,Hourly         ,$0.00 
7271,11/6/22 07:56,Entry     ,C13566456614,0,,Hourly         ,$0.00 
7272,11/6/22 07:58,Front_Ent ,C13473513385,0,,Hourly         ,$0.00 
7273,11/6/22 07:58,Front_Ent ,C13473612796,0,,Hourly         ,$0.00 
7274,11/6/22 08:01,Front_Ent ,C13473342453,0,,Hourly         ,$0.00 
7275,11/6/22 08:01,Entry     ,C13473342453,0,,Hourly         ,$0.00 
7276,11/6/22 08:02,Front_Ent ,C13473467003,0,,Hourly         ,$0.00 
7277,11/6/22 08:02,Front_Ent ,C13566356095,0,,Hourly         ,$0.00 
7278,11/6/22 08:02,Front_Ent ,C13474496744,0,,Hourly         ,$0.00 
7279,11/6/22 08:02,Entry     ,C13566356095,0,,Hourly         ,$0.00 
7280,11/6/22 08:06,Front_Ent ,C13475089117,0,,Hourly         ,$0.00 
7281,11/6/22 08:06,Front_Ent ,C13467181540,0,,Hourly         ,$0.00 
7282,11/6/22 08:06,Front_Ent ,C13474807182,0,,Hourly         ,$0.00 
7283,11/6/22 08:06,Entry     ,C13475089117,0,,Hourly         ,$0.00 
7284,11/6/22 08:06,Entry     ,C13467181540,0,,Hourly         ,$0.00 
7285,11/6/22 08:06,Front_Ent ,C13473727133,0,,Hourly         ,$0.00 
7286,11/6/22 08:06,Entry     ,C13474807182,0,,Hourly         ,$0.00 
7287,11/6/22 08:07,Front_Ent ,C13566345685,0,,Hourly         ,$0.00 
7288,11/6/22 08:07,Entry     ,C13566345685,0,,Hourly         ,$0.00 
7289,11/6/22 08:08,Front_Ent ,C13566418900,0,,Hourly         ,$0.00 
7290,11/6/22 08:08,Front_Ent ,C13566408810,0,,Hourly         ,$0.00 
7291,11/6/22 08:08,Entry     ,C13566418900,0,,Hourly         ,$0.00 
7292,11/6/22 08:09,Exit      ,C13565920914,1.11E+15,,Hourly         ,$2.72 
7293,11/6/22 08:10,Front_Ent ,C13473332024,0,,Hourly         ,$0.00 
7294,11/6/22 08:10,Front_Ent ,C13474604737,0,,Hourly         ,$0.00 
7295,11/6/22 08:10,Entry     ,C13473332024,0,,Hourly         ,$0.00 
7296,11/6/22 08:10,Front_Ent ,C13475154244,0,,Hourly         ,$0.00 
7297,11/6/22 08:10,Front_Ent ,C13472854622,0,,Hourly         ,$0.00 
7298,11/6/22 08:11,Entry     ,C13475154244,0,,Hourly         ,$0.00 
7299,11/6/22 08:11,Front_Ent ,C13396399528,0,,Hourly         ,$0.00 
7300,11/6/22 08:12,Front_Ent ,C13565893351,0,,Hourly         ,$0.00 
7301,11/6/22 08:12,Entry     ,C13565893351,0,,Hourly         ,$0.00 
7302,11/6/22 08:13,Entry     ,C13061256175,0,,Hourly         ,$0.00 
7303,11/6/22 08:14,Front_Ent ,C13474307216,0,,Hourly         ,$0.00 
7304,11/6/22 08:14,Front_Ent ,C13565894383,0,,Hourly         ,$0.00 
7305,11/6/22 08:14,Entry     ,C13565894383,0,,Hourly         ,$0.00 
7306,11/6/22 08:14,Front_Ent ,C13396497711,0,,Hourly         ,$0.00 
7307,11/6/22 08:15,Front_Ent ,C13396405641,0,,Hourly         ,$0.00 
7308,11/6/22 08:15,Front_Ent ,C13473804048,0,,Hourly         ,$0.00 
7309,11/6/22 08:15,Front_Ent ,C13471585144,0,,Hourly         ,$0.00 
7310,11/6/22 08:16,Entry     ,C13471585144,0,,Hourly         ,$0.00 
7311,11/6/22 08:18,Front_Ent ,C13565972882,0,,Hourly         ,$0.00 
7312,11/6/22 08:18,Entry     ,C13565972882,0,,Hourly         ,$0.00 
7313,11/6/22 08:18,Front_Ent ,C13060390287,0,,Hourly         ,$0.00 
7314,11/6/22 08:18,Front_Ent ,C13474874355,0,,Hourly         ,$0.00 
7315,11/6/22 08:19,Front_Ent ,C13473296202,0,,Hourly         ,$0.00 
7316,11/6/22 08:19,Entry     ,C13060390287,0,,Hourly         ,$0.00 
7317,11/6/22 08:19,Entry     ,C13474874355,0,,Hourly         ,$0.00 
7318,11/6/22 08:20,Front_Ent ,C13473613943,0,,Hourly         ,$0.00 
7319,11/6/22 08:20,Front_Ent ,C13475440031,0,,Hourly         ,$0.00 
7320,11/6/22 08:20,Entry     ,C13475440031,0,,Hourly         ,$0.00 
7321,11/6/22 08:24,Front_Ent ,C13396472575,0,,Hourly         ,$0.00 
7322,11/6/22 08:24,Front_Ent ,C13565791571,0,,Hourly         ,$0.00 
7323,11/6/22 08:25,Entry     ,C13565791571,0,,Hourly         ,$0.00 
7324,11/6/22 08:30,Front_Ent ,C13895991601,0,,Preferential   ,$0.00 
7325,11/6/22 08:33,Front_Ent ,C13471954605,0,,Hourly         ,$0.00 
7326,11/6/22 08:35,Front_Ent ,C13474376386,0,,Hourly         ,$0.00 
7327,11/6/22 08:36,Entry     ,C13474376386,0,,Hourly         ,$0.00 
7328,11/6/22 08:39,Front_Ent ,C13474511922,0,,Hourly         ,$0.00 
7329,11/6/22 08:40,Front_Ent ,C13473453943,0,,Hourly         ,$0.00 
7330,11/6/22 08:40,Entry     ,C13474511922,0,,Hourly         ,$0.00 
7331,11/6/22 08:41,Front_Ent ,C13473121675,0,,Hourly         ,$0.00 
7332,11/6/22 08:44,Front_Ent ,C13060373193,0,,Hourly         ,$0.00 
7333,11/6/22 08:45,Entry     ,C13060373193,0,,Hourly         ,$0.00 
7334,11/6/22 08:46,Front_Ent ,C13474707407,0,,Hourly         ,$0.00 
7335,11/6/22 08:46,Entry     ,C13474707407,0,,Hourly         ,$0.00 
7336,11/6/22 08:47,Front_Ent ,C13468758529,0,,Season         ,$0.00 
7337,11/6/22 08:47,Entry     ,C13468758529,0,,Season         ,$0.00 
7338,11/6/22 08:48,Front_Ent ,C13470663068,0,,Hourly         ,$0.00 
7339,11/6/22 08:48,Front_Ent ,C13566228945,0,,Hourly         ,$0.00 
7340,11/6/22 08:48,Entry     ,C13470663068,0,,Hourly         ,$0.00 
7341,11/6/22 08:48,Entry     ,C13566228945,0,,Hourly         ,$0.00 
7342,11/6/22 08:49,Exit      ,C13473332024,1.11E+15,,Hourly         ,$1.60 
7343,11/6/22 08:51,Front_Ent ,C13468755270,0,,Hourly         ,$0.00 
7344,11/6/22 08:52,Front_Ent ,C13470804356,0,,Hourly         ,$0.00 
7345,11/6/22 08:54,Front_Ent ,C13472386583,0,,Hourly         ,$0.00 
7346,11/6/22 08:54,Entry     ,C13472386583,0,,Hourly         ,$0.00 
7347,11/6/22 08:58,Front_Ent ,C13566551571,0,,Hourly         ,$0.00 
7348,11/6/22 08:58,Front_Ent ,C13473214412,0,,Hourly         ,$0.00 
7349,11/6/22 08:58,Front_Ent ,C13473463059,0,,Hourly         ,$0.00 
7350,11/6/22 08:58,Entry     ,C13473214412,0,,Hourly         ,$0.00 
7351,11/6/22 08:58,Entry     ,C13473463059,0,,Hourly         ,$0.00 
7352,11/6/22 08:59,Front_Ent ,C13388667423,0,,Hourly         ,$0.00 
7353,11/6/22 09:06,Front_Ent ,C13473986497,0,,Hourly         ,$0.00 
7354,11/6/22 09:06,Entry     ,C13473986497,0,,Hourly         ,$0.00 
7355,11/6/22 09:08,Front_Ent ,C13475594208,0,,Season         ,$0.00 
7356,11/6/22 09:08,Entry     ,C13475594208,0,,Season         ,$0.00 
7357,11/6/22 09:09,Front_Ent ,C13475150440,0,,Hourly         ,$0.00 
7358,11/6/22 09:14,Front_Ent ,C13472537625,0,,Hourly         ,$0.00 
7359,11/6/22 09:15,Front_Ent ,C13466921055,0,,Hourly         ,$0.00 
7360,11/6/22 09:15,Entry     ,C13466921055,0,,Hourly         ,$0.00 
7361,11/6/22 09:16,Front_Ent ,C13388580087,0,,Hourly         ,$0.00 
7362,11/6/22 09:23,Front_Ent ,C13472077035,0,,Hourly         ,$0.00 
7363,11/6/22 09:23,Entry     ,C13472077035,0,,Hourly         ,$0.00 
7364,11/6/22 09:24,Exit      ,C13473794948,1.11E+15,,Hourly         ,$8.45 
7365,11/6/22 09:28,Front_Ent ,C13566116093,0,,Hourly         ,$0.00 
7366,11/6/22 09:28,Entry     ,C13566116093,0,,Hourly         ,$0.00 
7367,11/6/22 09:32,Front_Ent ,C13388759400,0,,Hourly         ,$0.00 
7368,11/6/22 09:32,Front_Ent ,C13388539415,0,,Hourly         ,$0.00 
7369,11/6/22 09:32,Front_Ent ,C13469219976,0,,Hourly         ,$0.00 
7370,11/6/22 09:32,Entry     ,C13388539415,0,,Hourly         ,$0.00 
7371,11/6/22 09:35,Front_Ent ,C13396334452,0,,Hourly         ,$0.00 
7372,11/6/22 09:43,Front_Ent ,C13472564181,0,,Hourly         ,$0.00 
7373,11/6/22 09:58,Front_Ent ,C13474496512,0,,Hourly         ,$0.00 
7374,11/6/22 09:58,Front_Ent ,C13060795246,0,,Hourly         ,$0.00 
7375,11/6/22 09:59,Entry     ,C13474496512,0,,Hourly         ,$0.00 
7376,11/6/22 09:59,Entry     ,C13060795246,0,,Hourly         ,$0.00 
7377,11/6/22 09:59,Front_Ent ,C13396485988,0,,Hourly         ,$0.00 
7378,11/6/22 10:00,Front_Ent ,C13060859233,0,,Hourly         ,$0.00 
7379,11/6/22 10:00,Entry     ,C13060859233,0,,Hourly         ,$0.00 
7380,11/6/22 10:02,Front_Ent ,C13473315903,0,,Hourly         ,$0.00 
7381,11/6/22 10:03,Entry     ,C13388759400,0,,Hourly         ,$0.00 
7382,11/6/22 10:06,Front_Ent ,C13474611633,0,,Season         ,$0.00 
7383,11/6/22 10:06,Entry     ,C13474611633,0,,Season         ,$0.00 
7384,11/6/22 10:08,Front_Ent ,C13565784962,0,,Season         ,$0.00 
7385,11/6/22 10:08,Entry     ,C13565784962,0,,Season         ,$0.00 
7386,11/6/22 10:09,Front_Ent ,C13474222117,0,,Hourly         ,$0.00 
7387,11/6/22 10:10,Entry     ,C13474222117,0,,Hourly         ,$0.00 
7388,11/6/22 10:10,Front_Ent ,C13471788440,0,,Hourly         ,$0.00 
7389,11/6/22 10:24,Front_Ent ,C13388036016,0,,Hourly         ,$0.00 
7390,11/6/22 10:24,Front_Ent ,C13474920166,0,,Hourly         ,$0.00 
