S/NO.,TIME,STATION,IU,CASHCARD,VEHICLE,CARDTYPE,AMOUNT
1686,23/6/22 18:13,Entry     ,C13470357883,0,,Hourly         ,$0.00 
1687,23/6/22 18:20,Entry     ,C13472081899,0,,Hourly         ,$0.00 
1688,23/6/22 18:21,Exit      ,C13472081899,0,,Hourly         ,$0.00 
1689,23/6/22 18:30,Entry     ,C13396270878,0,,Hourly         ,$0.00 
1690,23/6/22 18:30,Entry     ,C13471538119,0,,Hourly         ,$0.00 
1691,23/6/22 18:30,Exit      ,C13396270878,0,,Hourly         ,$0.00 
1692,23/6/22 18:30,Entry     ,C13472081899,0,,Hourly         ,$0.00 
1693,23/6/22 18:31,Entry     ,C13565750602,0,,Hourly         ,$0.00 
1694,23/6/22 18:31,Exit      ,C13565750602,0,,Hourly         ,$0.00 
1695,23/6/22 18:34,Entry     ,C13473676737,0,,Hourly         ,$0.00 
1696,23/6/22 18:34,Exit      ,C13473676737,0,,Hourly         ,$0.00 
1697,23/6/22 18:45,Entry     ,C13470992289,0,,Hourly         ,$0.00 
1698,23/6/22 18:56,Entry     ,C13566285566,0,,Hourly         ,$0.00 
1699,23/6/22 18:56,Entry     ,C13469036654,0,,Hourly         ,$0.00 
1700,23/6/22 18:58,Entry     ,C13565972882,0,,Hourly         ,$0.00 
1701,23/6/22 18:58,Entry     ,C13469845757,0,,Hourly         ,$0.00 
1702,23/6/22 19:06,Entry     ,C13473021098,0,,Hourly         ,$0.00 
1703,23/6/22 19:08,Exit      ,C13473021098,0,,Hourly         ,$0.00 
1704,23/6/22 20:09,Exit      ,C13566289054,0,,Season         ,$0.00 
1705,23/6/22 20:21,Exit      ,C13472081899,1.11E+15,,Hourly         ,$3.00 
1706,23/6/22 20:40,Exit      ,C13469845757,1.11E+15,,Hourly         ,$3.00 
1707,23/6/22 21:02,Exit      ,C13470357883,1.11E+15,,Hourly         ,$3.00 
1708,23/6/22 21:19,Exit      ,C13469036654,1.11E+15,,Hourly         ,$3.00 
1709,23/6/22 21:20,Entry     ,C13474058067,0,,Hourly         ,$0.00 
1710,23/6/22 21:21,Exit      ,C13474058067,0,,Hourly         ,$0.00 
1711,23/6/22 21:22,Entry     ,C13471158076,0,,Hourly         ,$0.00 
1712,23/6/22 21:22,Exit      ,C13471158076,0,,Hourly         ,$0.00 
1713,23/6/22 22:07,Exit      ,C13565972882,1.11E+15,,Hourly         ,$3.00 
1714,23/6/22 22:09,Exit      ,C13471538119,1.11E+15,,Hourly         ,$3.00 
1715,23/6/22 22:20,Exit      ,C13473095737,0,,Season         ,$0.00 
1716,23/6/22 22:25,Exit      ,C13471854441,1.11E+15,,Hourly         ,$3.52 
1717,23/6/22 22:26,Exit      ,C13566285566,1.01E+15,,Hourly         ,$3.00 
1718,23/6/22 22:38,Exit      ,C13470992289,1.11E+15,,Hourly         ,$3.00 
1719,24/6/22 08:13,Entry     ,C13474058067,0,,Hourly         ,$0.00 
1720,24/6/22 08:13,Entry     ,C13471481483,0,,Season         ,$0.00 
1721,24/6/22 08:14,Exit      ,C13474058067,0,,Hourly         ,$0.00 
1722,24/6/22 08:54,Entry     ,C13471225255,0,,Hourly         ,$0.00 
1723,24/6/22 09:09,Entry     ,C13388567193,0,,Hourly         ,$0.00 
1724,24/6/22 09:37,Entry     ,C13471487679,0,,Season         ,$0.00 
1725,24/6/22 09:39,Entry     ,C13473110889,0,,Hourly         ,$0.00 
1726,24/6/22 09:39,Entry     ,C13566289054,0,,Season         ,$0.00 
1727,24/6/22 09:39,Entry     ,C13472687211,0,,Season         ,$0.00 
1728,24/6/22 09:41,Entry     ,C13474053108,0,,Hourly         ,$0.00 
1729,24/6/22 09:46,Entry     ,C13374300805,0,,Hourly         ,$0.00 
1730,24/6/22 09:46,Entry     ,C13468784952,0,,Hourly         ,$0.00 
1731,24/6/22 09:57,Entry     ,C13475023788,0,,Hourly         ,$0.00 
1732,24/6/22 09:58,Entry     ,C13474726043,0,,Hourly         ,$0.00 
1733,24/6/22 10:08,Entry     ,C13472467210,0,,Hourly         ,$0.00 
1734,24/6/22 10:17,Entry     ,C13566081683,0,,Hourly         ,$0.00 
1735,24/6/22 10:28,Exit      ,C13473110889,1.11E+15,,Hourly         ,$1.96 
1736,24/6/22 10:32,Exit      ,C13474726043,1.11E+15,,Hourly         ,$1.36 
1737,24/6/22 10:40,Exit      ,C13388567193,1.11E+15,,Hourly         ,$3.68 
1738,24/6/22 10:41,Exit      ,C13474053108,1.11E+15,,Hourly         ,$2.40 
1739,24/6/22 10:47,Entry     ,C13473885442,0,,Hourly         ,$0.00 
1740,24/6/22 11:02,Exit      ,C13475023788,1.00E+15,,Hourly         ,$2.67 
1741,24/6/22 11:04,Exit      ,C13468784952,1.11E+15,,Hourly         ,$3.21 
1742,24/6/22 11:05,Entry     ,C13472320202,0,,Hourly         ,$0.00 
1743,24/6/22 11:06,Exit      ,C13472320202,0,,Hourly         ,$0.00 
1744,24/6/22 11:07,Exit      ,C13566081683,1.11E+15,,Hourly         ,$2.12 
1745,24/6/22 11:12,Exit      ,C13472467210,1.11E+15,,Hourly         ,$2.73 
1746,24/6/22 11:19,Entry     ,C13474860726,0,,Hourly         ,$0.00 
1747,24/6/22 11:19,Entry     ,C13474965352,0,,Hourly         ,$0.00 
1748,24/6/22 11:20,Exit      ,C13474965352,0,,Hourly         ,$0.00 
1749,24/6/22 11:41,Exit      ,C13474860726,1.11E+15,,Hourly         ,$1.10 
1750,24/6/22 11:42,Exit      ,C13374300805,1.11E+15,,Hourly         ,$5.11 
1751,24/6/22 11:51,Exit      ,C13473885442,1.11E+15,,Hourly         ,$3.12 
1752,24/6/22 12:07,Entry     ,C13469301536,0,,Hourly         ,$0.00 
1753,24/6/22 12:19,Exit      ,C13469301536,1.11E+15,,Hourly         ,$0.60 
1754,24/6/22 12:19,Entry     ,C13388956437,0,,Hourly         ,$0.00 
1755,24/6/22 12:52,Entry     ,C13469393606,0,,Hourly         ,$0.00 
1756,24/6/22 12:52,Entry     ,C13470689515,0,,Season         ,$0.00 
1757,24/6/22 12:53,Exit      ,C13469393606,0,,Hourly         ,$0.00 
1758,24/6/22 13:07,Entry     ,C13474802619,0,,Hourly         ,$0.00 
1759,24/6/22 13:08,Exit      ,C13474802619,0,,Hourly         ,$0.00 
1760,24/6/22 13:29,Exit      ,C13388956437,1.11E+15,,Hourly         ,$3.50 
1761,24/6/22 13:32,Entry     ,C13472623002,0,,Hourly         ,$0.00 
1762,24/6/22 13:32,Exit      ,C13472623002,0,,Hourly         ,$0.00 
1763,24/6/22 14:45,Entry     ,C13473095737,0,,Season         ,$0.00 
1764,24/6/22 15:14,Entry     ,C13475110303,0,,Hourly         ,$0.00 
1765,24/6/22 16:25,Entry     ,C13473710534,0,,Hourly         ,$0.00 
1766,24/6/22 16:25,Exit      ,C13473710534,0,,Hourly         ,$0.00 
1767,24/6/22 16:58,Exit      ,C13471487679,0,,Season         ,$0.00 
1768,24/6/22 17:10,Exit      ,C13471225255,1.11E+15,,Hourly         ,$21.68 
1769,24/6/22 17:47,Exit      ,C13470689515,0,,Season         ,$0.00 
1770,24/6/22 17:53,Exit      ,C13471481483,0,,Season         ,$0.00 
1771,24/6/22 18:12,Exit      ,C13473095737,0,,Season         ,$0.00 
1772,24/6/22 18:13,Exit      ,C13566289054,0,,Season         ,$0.00 
1773,24/6/22 18:43,Entry     ,C13566500122,0,,Hourly         ,$0.00 
1774,24/6/22 18:47,Entry     ,C13566285566,0,,Hourly         ,$0.00 
1775,24/6/22 18:54,Entry     ,C13472193623,0,,Hourly         ,$0.00 
1776,24/6/22 18:55,Exit      ,C13472687211,0,,Season         ,$0.00 
1777,24/6/22 18:57,Entry     ,C13470726427,0,,Hourly         ,$0.00 
1778,24/6/22 18:57,Exit      ,C13470726427,0,,Hourly         ,$0.00 
1779,24/6/22 19:02,Entry     ,C13473122902,0,,Hourly         ,$0.00 
1780,24/6/22 19:02,Exit      ,C13473122902,0,,Hourly         ,$0.00 
1781,24/6/22 19:12,Exit      ,C13475110303,1.11E+15,,Hourly         ,$9.64 
1782,24/6/22 19:56,Entry     ,C13474437485,0,,Hourly         ,$0.00 
1783,24/6/22 21:07,Entry     ,C13471158076,0,,Hourly         ,$0.00 
1784,24/6/22 21:09,Exit      ,C13471158076,0,,Hourly         ,$0.00 
1785,24/6/22 21:10,Entry     ,C13475483568,0,,Hourly         ,$0.00 
1786,24/6/22 21:13,Exit      ,C13475483568,0,,Hourly         ,$0.00 
1787,24/6/22 21:13,Entry     ,C13061278616,0,,Hourly         ,$0.00 
1788,24/6/22 21:16,Exit      ,C13061278616,0,,Hourly         ,$0.00 
1789,24/6/22 21:21,Entry     ,C13471470587,0,,Hourly         ,$0.00 
1790,24/6/22 21:27,Entry     ,C13565785136,0,,Hourly         ,$0.00 
1791,24/6/22 21:28,Exit      ,C13471470587,0,,Hourly         ,$0.00 
1792,24/6/22 21:39,Exit      ,C13566285566,1.01E+15,,Hourly         ,$3.00 
1793,24/6/22 21:47,Entry     ,C13474058067,0,,Hourly         ,$0.00 
1794,24/6/22 21:48,Exit      ,C13474058067,0,,Hourly         ,$0.00 
1795,24/6/22 21:49,Exit      ,C13565785136,1.11E+15,,Hourly         ,$3.00 
1796,24/6/22 22:23,Exit      ,C13472193623,1.11E+15,,Hourly         ,$3.00 
1797,24/6/22 22:28,Entry     ,C13470726427,0,,Hourly         ,$0.00 
1798,24/6/22 22:29,Exit      ,C13470726427,0,,Hourly         ,$0.00 
1799,24/6/22 22:31,Exit      ,C13566500122,1.11E+15,,Hourly         ,$3.00 
1800,24/6/22 22:35,Entry     ,C13475483568,0,,Hourly         ,$0.00 
1801,24/6/22 22:45,Entry     ,C13472687774,0,,Hourly         ,$0.00 
1802,24/6/22 22:58,Exit      ,C13472687774,8.01E+15,,Hourly         ,$3.00 
1803,24/6/22 23:04,Exit      ,C13475483568,1.11E+15,,Hourly         ,$3.00 
1804,24/6/22 23:50,Exit      ,C13474437485,1.11E+15,,Hourly         ,$3.00 
1805,25/6/22 08:04,Entry     ,C13474545337,0,,Hourly         ,$0.00 
1806,25/6/22 08:49,Entry     ,C13474058067,0,,Hourly         ,$0.00 
1807,25/6/22 08:51,Exit      ,C13474058067,0,,Hourly         ,$0.00 
1808,25/6/22 09:05,Entry     ,C13470645165,0,,Hourly         ,$0.00 
1809,25/6/22 09:16,Exit      ,C13470645165,1.11E+15,,Hourly         ,$0.48 
1810,25/6/22 09:17,Entry     ,C13472230526,0,,Hourly         ,$0.00 
1811,25/6/22 09:18,Exit      ,C13472230526,0,,Hourly         ,$0.00 
1812,25/6/22 09:34,Entry     ,C13374300805,0,,Hourly         ,$0.00 
1813,25/6/22 09:36,Entry     ,C13474852236,0,,Hourly         ,$0.00 
1814,25/6/22 09:37,Exit      ,C13474852236,0,,Hourly         ,$0.00 
1815,25/6/22 09:38,Entry     ,C13473970954,0,,Hourly         ,$0.00 
1816,25/6/22 10:06,Entry     ,C13474197292,0,,Hourly         ,$0.00 
1817,25/6/22 10:12,Entry     ,C13566028281,0,,Hourly         ,$0.00 
1818,25/6/22 10:13,Exit      ,C13566028281,0,,Hourly         ,$0.00 
1819,25/6/22 10:19,Entry     ,C13566531317,0,,Hourly         ,$0.00 
1820,25/6/22 10:27,Exit      ,C13566531317,0,,Hourly         ,$0.00 
1821,25/6/22 10:29,Entry     ,C13388246978,0,,Hourly         ,$0.00 
1822,25/6/22 10:43,Exit      ,C13374300805,1.11E+15,,Hourly         ,$2.80 
1823,25/6/22 11:13,Entry     ,C13474400959,0,,Hourly         ,$0.00 
1824,25/6/22 11:14,Exit      ,C13474545337,1.11E+15,,Hourly         ,$7.64 
1825,25/6/22 11:35,Exit      ,C13388246978,1.11E+15,,Hourly         ,$2.64 
1826,25/6/22 11:36,Entry     ,C13475337387,0,,Hourly         ,$0.00 
1827,25/6/22 11:37,Exit      ,C13475337387,0,,Hourly         ,$0.00 
1828,25/6/22 12:02,Entry     ,C13566285566,0,,Hourly         ,$0.00 
1829,25/6/22 12:02,Exit      ,C13566285566,0,,Hourly         ,$0.00 
1830,25/6/22 12:08,Entry     ,C13389051203,0,,Hourly         ,$0.00 
1831,25/6/22 12:16,Exit      ,C13389051203,0,,Hourly         ,$0.00 
1832,25/6/22 12:58,Entry     ,C13473539982,0,,Hourly         ,$0.00 
1833,25/6/22 13:13,Entry     ,C13565839916,0,,Hourly         ,$0.00 
1834,25/6/22 13:38,Exit      ,C13565839916,1.11E+15,,Hourly         ,$1.00 
1835,25/6/22 13:57,Entry     ,C13566082566,0,,Hourly         ,$0.00 
1836,25/6/22 13:57,Entry     ,C13474366806,0,,Hourly         ,$0.00 
1837,25/6/22 13:57,Entry     ,C13566094024,0,,Hourly         ,$0.00 
1838,25/6/22 13:57,Exit      ,C13474366806,0,,Hourly         ,$0.00 
1839,25/6/22 13:57,Exit      ,C13566094024,0,,Hourly         ,$0.00 
1840,25/6/22 13:58,Exit      ,C13566082566,0,,Hourly         ,$0.00 
1841,25/6/22 14:12,Exit      ,C13473539982,1.01E+15,,Hourly         ,$3.00 
1842,25/6/22 14:32,Entry     ,C13565687597,0,,Hourly         ,$0.00 
1843,25/6/22 14:35,Exit      ,C13565687597,0,,Hourly         ,$0.00 
1844,25/6/22 14:40,Exit      ,C13474197292,1.11E+15,,Hourly         ,$10.96 
1845,25/6/22 14:40,Exit      ,C13473970954,1.11E+15,,Hourly         ,$12.12 
1846,25/6/22 14:46,Entry     ,C13469129466,0,,Hourly         ,$0.00 
1847,25/6/22 14:46,Exit      ,C13469129466,0,,Hourly         ,$0.00 
1848,25/6/22 15:08,Exit      ,C13474400959,1.11E+15,,Hourly         ,$9.44 
1849,25/6/22 15:10,Entry     ,C13473883678,0,,Hourly         ,$0.00 
1850,25/6/22 15:11,Exit      ,C13473883678,0,,Hourly         ,$0.00 
1851,25/6/22 15:18,Entry     ,C13472523903,0,,Hourly         ,$0.00 
1852,25/6/22 15:19,Exit      ,C13472523903,0,,Hourly         ,$0.00 
1853,25/6/22 15:33,Entry     ,C13473129446,0,,Hourly         ,$0.00 
1854,25/6/22 15:34,Exit      ,C13473129446,0,,Hourly         ,$0.00 
1855,25/6/22 17:35,Entry     ,C13474242652,0,,Hourly         ,$0.00 
1856,25/6/22 17:36,Exit      ,C13474242652,0,,Hourly         ,$0.00 
1857,25/6/22 17:40,Entry     ,C13473164732,0,,Hourly         ,$0.00 
1858,25/6/22 17:40,Exit      ,C13473164732,0,,Hourly         ,$0.00 
1859,25/6/22 18:26,Entry     ,C13469129466,0,,Hourly         ,$0.00 
1860,25/6/22 18:27,Exit      ,C13469129466,0,,Hourly         ,$0.00 
1861,25/6/22 19:14,Entry     ,C13475129387,0,,Hourly         ,$0.00 
1862,25/6/22 19:16,Exit      ,C13475129387,0,,Hourly         ,$0.00 
1863,25/6/22 21:01,Entry     ,C13474058067,0,,Hourly         ,$0.00 
1864,25/6/22 21:02,Exit      ,C13474058067,0,,Hourly         ,$0.00 
1865,25/6/22 21:21,Entry     ,C13471158076,0,,Hourly         ,$0.00 
1866,25/6/22 21:22,Exit      ,C13471158076,0,,Hourly         ,$0.00 
1867,26/6/22 08:42,Entry     ,C13396290998,0,,Hourly         ,$0.00 
1868,26/6/22 08:42,Exit      ,C13396290998,0,,Hourly         ,$0.00 
1869,26/6/22 09:18,Entry     ,C13473639197,0,,Hourly         ,$0.00 
1870,26/6/22 09:18,Entry     ,C13474927253,0,,Hourly         ,$0.00 
1871,26/6/22 09:19,Entry     ,C13469215604,0,,Hourly         ,$0.00 
1872,26/6/22 09:20,Entry     ,C13566060225,0,,Hourly         ,$0.00 
1873,26/6/22 09:22,Entry     ,C13472320359,0,,Hourly         ,$0.00 
1874,26/6/22 09:23,Entry     ,C13566082566,0,,Hourly         ,$0.00 
1875,26/6/22 09:23,Exit      ,C13566082566,0,,Hourly         ,$0.00 
1876,26/6/22 09:30,Entry     ,C13566389630,0,,Hourly         ,$0.00 
1877,26/6/22 09:32,Exit      ,C13566389630,0,,Hourly         ,$0.00 
1878,26/6/22 09:38,Entry     ,C13474134807,0,,Hourly         ,$0.00 
1879,26/6/22 09:43,Entry     ,C13471133747,0,,Hourly         ,$0.00 
1880,26/6/22 09:44,Entry     ,C13468925568,0,,Hourly         ,$0.00 
1881,26/6/22 09:44,Exit      ,C13468925568,0,,Hourly         ,$0.00 
1882,26/6/22 09:58,Entry     ,C13469405213,0,,Hourly         ,$0.00 
1883,26/6/22 10:11,Entry     ,C13472863986,0,,Hourly         ,$0.00 
1884,26/6/22 10:36,Entry     ,C13472354540,0,,Hourly         ,$0.00 
1885,26/6/22 10:36,Exit      ,C13472354540,0,,Hourly         ,$0.00 
1886,26/6/22 10:43,Exit      ,C13474134807,1.11E+15,,Hourly         ,$2.64 
1887,26/6/22 10:49,Exit      ,C13474927253,1.11E+15,,Hourly         ,$3.64 
1888,26/6/22 10:57,Exit      ,C13469215604,1.11E+15,,Hourly         ,$3.92 
1889,26/6/22 10:57,Exit      ,C13472320359,1.11E+15,,Hourly         ,$3.80 
1890,26/6/22 11:00,Exit      ,C13469405213,1.11E+15,,Hourly         ,$2.52 
1891,26/6/22 11:15,Exit      ,C13566060225,1.11E+15,,Hourly         ,$4.60 
1892,26/6/22 11:18,Exit      ,C13471133747,1.11E+15,,Hourly         ,$3.80 
1893,26/6/22 11:32,Entry     ,C13566382114,0,,Hourly         ,$0.00 
1894,26/6/22 11:46,Exit      ,C13566382114,1.11E+15,,Hourly         ,$0.56 
1895,26/6/22 12:19,Exit      ,C13473639197,1.11E+15,,Hourly         ,$7.24 
1896,26/6/22 12:43,Entry     ,C13566013670,0,,Hourly         ,$0.00 
1897,26/6/22 14:16,Exit      ,C13566013670,1.11E+15,,Hourly         ,$3.72 
1898,26/6/22 14:25,Entry     ,C13471325071,0,,Hourly         ,$0.00 
1899,26/6/22 14:26,Exit      ,C13471325071,0,,Hourly         ,$0.00 
1900,26/6/22 14:26,Entry     ,C13473578248,0,,Hourly         ,$0.00 
1901,26/6/22 14:26,Exit      ,C13473578248,0,,Hourly         ,$0.00 
1902,26/6/22 14:31,Exit      ,C13472863986,1.11E+15,,Hourly         ,$10.40 
1903,26/6/22 16:41,Entry     ,C13473593953,0,,Hourly         ,$0.00 
1904,26/6/22 16:41,Exit      ,C13473593953,0,,Hourly         ,$0.00 
1905,26/6/22 17:33,Entry     ,C13060200173,0,,Hourly         ,$0.00 
1906,26/6/22 17:38,Exit      ,C13060200173,0,,Hourly         ,$0.00 
1907,26/6/22 18:15,Entry     ,C13475347625,0,,Hourly         ,$0.00 
1908,26/6/22 18:27,Exit      ,C13475347625,1.11E+15,,Hourly         ,$3.00 
1909,26/6/22 18:30,Entry     ,C13566013670,0,,Hourly         ,$0.00 
1910,26/6/22 18:32,Exit      ,C13566013670,0,,Hourly         ,$0.00 
1911,26/6/22 19:51,Entry     ,C13472354540,0,,Hourly         ,$0.00 
1912,26/6/22 19:51,Exit      ,C13472354540,0,,Hourly         ,$0.00 
1913,26/6/22 22:38,Entry     ,C13470846621,0,,Hourly         ,$0.00 
1914,26/6/22 22:38,Exit      ,C13470846621,0,,Hourly         ,$0.00 
1915,26/6/22 22:39,Entry     ,C13472446173,0,,Hourly         ,$0.00 
1916,26/6/22 22:40,Exit      ,C13472446173,0,,Hourly         ,$0.00 
1917,26/6/22 22:40,Entry     ,C13566389630,0,,Hourly         ,$0.00 
1918,26/6/22 22:41,Exit      ,C13566389630,0,,Hourly         ,$0.00 
1919,26/6/22 22:58,Entry     ,C13475206861,0,,Hourly         ,$0.00 
1920,26/6/22 23:15,Entry     ,C13473318488,0,,Hourly         ,$0.00 
1921,26/6/22 23:16,Exit      ,C13473318488,0,,Hourly         ,$0.00 
1922,26/6/22 23:17,Exit      ,C13475206861,1.11E+15,,Hourly         ,$3.00 
1923,26/6/22 23:39,Entry     ,C13566082566,0,,Hourly         ,$0.00 
1924,26/6/22 23:39,Exit      ,C13566082566,0,,Hourly         ,$0.00 
1925,27/6/22 07:34,Entry     ,C13470689515,0,,Season         ,$0.00 
1926,27/6/22 07:36,Entry     ,C13472695957,0,,Hourly         ,$0.00 
1927,27/6/22 08:12,Entry     ,C13470877311,0,,Hourly         ,$0.00 
1928,27/6/22 08:23,Entry     ,C13474368656,0,,Hourly         ,$0.00 
1929,27/6/22 08:43,Entry     ,C13466362794,0,,               ,$0.00 
1930,27/6/22 08:58,Entry     ,C13388578670,0,,Hourly         ,$0.00 
1931,27/6/22 09:12,Entry     ,C13472687211,0,,Season         ,$0.00 
1932,27/6/22 09:21,Exit      ,C13388578670,1.11E+15,,Hourly         ,$0.96 
1933,27/6/22 09:29,Entry     ,C13388290709,0,,Hourly         ,$0.00 
1934,27/6/22 09:34,Entry     ,C13475142223,0,,Hourly         ,$0.00 
1935,27/6/22 09:34,Exit      ,C13388290709,0,,Hourly         ,$0.00 
1936,27/6/22 09:35,Exit      ,C13475142223,0,,Hourly         ,$0.00 
1937,27/6/22 09:45,Entry     ,C13474474229,0,,Hourly         ,$0.00 
1938,27/6/22 09:50,Entry     ,C13469945810,0,,Hourly         ,$0.00 
1939,27/6/22 09:51,Entry     ,C13470848848,0,,Hourly         ,$0.00 
1940,27/6/22 10:00,Entry     ,C13566452521,0,,Hourly         ,$0.00 
1941,27/6/22 10:01,Entry     ,C13473942541,0,,Hourly         ,$0.00 
1942,27/6/22 10:01,Exit      ,C13566452521,0,,Hourly         ,$0.00 
1943,27/6/22 10:02,Exit      ,C13473942541,0,,Hourly         ,$0.00 
1944,27/6/22 10:07,Entry     ,C13472017073,0,,               ,$0.00 
1945,27/6/22 10:21,Entry     ,C13389058043,0,,Hourly         ,$0.00 
1946,27/6/22 10:30,Exit      ,C13470848848,1.11E+15,,Hourly         ,$1.56 
1947,27/6/22 10:37,Exit      ,C13469945810,1.11E+15,,Hourly         ,$1.92 
1948,27/6/22 11:14,Exit      ,C13389058043,1.11E+15,,Hourly         ,$2.31 
1949,27/6/22 11:24,Entry     ,C13473732778,0,,Hourly         ,$0.00 
1950,27/6/22 11:25,Entry     ,C13388817918,0,,Hourly         ,$0.00 
1951,27/6/22 11:35,Entry     ,C13473388874,0,,Hourly         ,$0.00 
1952,27/6/22 11:46,Exit      ,C13473732778,1.11E+15,,Hourly         ,$1.15 
1953,27/6/22 11:50,Entry     ,C13388290709,0,,Hourly         ,$0.00 
1954,27/6/22 11:50,Entry     ,C13474710286,0,,Season         ,$0.00 
1955,27/6/22 11:52,Exit      ,C13474474229,1.11E+15,,Hourly         ,$5.65 
1956,27/6/22 11:56,Exit      ,C13388290709,0,,Hourly         ,$0.00 
1957,27/6/22 12:00,Exit      ,C13388817918,1.11E+15,,Hourly         ,$1.75 
1958,27/6/22 12:01,Exit      ,C13473388874,1.11E+15,,Hourly         ,$1.30 
1959,27/6/22 12:36,Entry     ,C13472642333,0,,Hourly         ,$0.00 
1960,27/6/22 12:37,Exit      ,C13472642333,0,,Hourly         ,$0.00 
1961,27/6/22 12:41,Entry     ,C13472774151,0,,Hourly         ,$0.00 
1962,27/6/22 12:42,Exit      ,C13472774151,0,,Hourly         ,$0.00 
1963,27/6/22 13:06,Exit      ,C13474710286,0,,Season         ,$0.00 
1964,27/6/22 13:48,Entry     ,C13470143226,0,,Hourly         ,$0.00 
1965,27/6/22 13:49,Exit      ,C13472017073,1.11E+15,,               ,$7.43 
1966,27/6/22 13:50,Entry     ,C13473885442,0,,Hourly         ,$0.00 
1967,27/6/22 14:19,Entry     ,C13473898578,0,,Hourly         ,$0.00 
1968,27/6/22 14:24,Entry     ,C13474601880,0,,Hourly         ,$0.00 
1969,27/6/22 14:24,Entry     ,C13473420918,0,,Hourly         ,$0.00 
1970,27/6/22 14:25,Exit      ,C13473420918,0,,Hourly         ,$0.00 
1971,27/6/22 14:52,Exit      ,C13473885442,1.11E+15,,Hourly         ,$2.62 
1972,27/6/22 15:19,Entry     ,C13388956437,0,,Hourly         ,$0.00 
1973,27/6/22 15:27,Entry     ,C13474710286,0,,Season         ,$0.00 
1974,27/6/22 15:44,Entry     ,C13475269761,0,,Hourly         ,$0.00 
1975,27/6/22 15:44,Exit      ,C13475269761,0,,Hourly         ,$0.00 
1976,27/6/22 16:10,Exit      ,C13475269761,1.11E+15,,Hourly         ,$0.44 
1977,27/6/22 16:11,Exit      ,C13470143226,1.11E+15,,Hourly         ,$5.88 
1978,27/6/22 16:11,Exit      ,C13474601880,1.11E+15,,Hourly         ,$4.32 
1979,27/6/22 16:13,Exit      ,C13388956437,1.11E+15,,Hourly         ,$2.20 
1980,27/6/22 16:27,Exit      ,C13474710286,0,,Season         ,$0.00 
1981,27/6/22 17:02,Exit      ,C13470877311,1.11E+15,,Hourly         ,$23.04 
1982,27/6/22 17:07,Exit      ,C13474368656,1.11E+15,,Hourly         ,$22.80 
1983,27/6/22 17:10,Exit      ,C13472695957,1.11E+15,,Hourly         ,$24.80 
1984,27/6/22 17:22,Exit      ,C13473898578,1.11E+15,,Hourly         ,$7.36 
1985,27/6/22 17:56,Exit      ,C13470689515,0,,Season         ,$0.00 
1986,27/6/22 17:59,Entry     ,C13471700785,0,,Hourly         ,$0.00 
1987,27/6/22 18:12,Exit      ,C13466362794,0,,Use Ticket     ,$0.00 
1988,27/6/22 18:13,Exit      ,C13471700785,1.11E+15,,Hourly         ,$3.04 
1989,27/6/22 18:35,Exit      ,C13472687211,0,,Season         ,$0.00 
1990,27/6/22 18:42,Entry     ,C13473697532,0,,Hourly         ,$0.00 
1991,27/6/22 18:44,Entry     ,C13474460634,0,,Hourly         ,$0.00 
1992,27/6/22 18:44,Exit      ,C13474460634,0,,Hourly         ,$0.00 
1993,27/6/22 18:55,Exit      ,C13473697532,1.11E+15,,Hourly         ,$3.00 
1994,27/6/22 19:03,Entry     ,C13566594008,0,,Hourly         ,$0.00 
1995,27/6/22 19:04,Exit      ,C13566594008,0,,Hourly         ,$0.00 
1996,28/6/22 07:28,Entry     ,C13472695957,0,,Hourly         ,$0.00 
1997,28/6/22 07:40,Entry     ,C13470689515,0,,Season         ,$0.00 
1998,28/6/22 07:41,Entry     ,C13470877311,0,,Hourly         ,$0.00 
1999,28/6/22 07:44,Entry     ,C13472532988,0,,Hourly         ,$0.00 
2000,28/6/22 07:52,Exit      ,C13472532988,0,,Hourly         ,$0.00 
2001,28/6/22 08:04,Entry     ,C13474368656,0,,Hourly         ,$0.00 
2002,28/6/22 08:11,Entry     ,C13474601064,0,,Season         ,$0.00 
2003,28/6/22 08:36,Entry     ,C13473141019,0,,               ,$0.00 
2004,28/6/22 09:17,Entry     ,C13471574874,0,,Season         ,$0.00 
2005,28/6/22 09:26,Entry     ,C13472687211,0,,Season         ,$0.00 
2006,28/6/22 09:41,Entry     ,C13388290709,0,,Hourly         ,$0.00 
2007,28/6/22 09:45,Entry     ,C13470750004,0,,Hourly         ,$0.00 
2008,28/6/22 09:46,Exit      ,C13388290709,0,,Hourly         ,$0.00 
2009,28/6/22 09:55,Entry     ,C13374300805,0,,Hourly         ,$0.00 
2010,28/6/22 09:55,Entry     ,C13474063256,0,,Hourly         ,$0.00 
2011,28/6/22 09:56,Exit      ,C13474063256,0,,Hourly         ,$0.00 
2012,28/6/22 10:02,Entry     ,C13475450196,0,,Hourly         ,$0.00 
2013,28/6/22 10:33,Exit      ,C13475450196,1.11E+15,,Hourly         ,$1.28 
2014,28/6/22 10:40,Entry     ,C13389023846,0,,Hourly         ,$0.00 
2015,28/6/22 10:43,Entry     ,C13474802619,0,,Hourly         ,$0.00 
2016,28/6/22 10:44,Exit      ,C13474802619,0,,Hourly         ,$0.00 
2017,28/6/22 10:51,Exit      ,C13389023846,1.11E+15,,Hourly         ,$0.48 
